job_id,skill,type,bloom,confidence_score,confidence_tier,verification_level,is_verified,semantic_density,context_agreement,source,source_file,review_id,human_valid,human_type,human_bloom,human_notes,reviewer_id,job_text
in-a9c3635967f9cab5,perform root-cause analysis,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.82,1.32,BERT+LLM,verified_skills.csv,skill_e76b856d3ac0,,,,,,"Zenith offers opportunity to be engaged in long term projects with large IT savvy companies, Consulting organizations, System Integrators, Government, and MNCs. EA 20S0237 Industry 62011 - Development of software and applications (except games and cybersecurity) About this opportunity : As the Lead Node.js developer, you will own the design, implementation and operation of backend services running on AWS.
You’ll architect secure, scalable APIs and event -driven workloads on platforms such as AWS"
in-13d4c35ba03f77e1,deliver information succinctly,Soft,,0.802,High,Verified_HIGH,True,0.86,1.25,BERT+LLM,verified_skills.csv,skill_ebc5eef46ac7,,,,,,"Introduction: Build Your Future with Spiire's Graduate Program!
Ready to develop a rock -solid career?
At Spiire, we don't just offer jobs—we create real opportunities for growth and success!
Our Graduate Program is your launchpad to an exciting and fulfilling career.
Our comprehensive two -year program is designed to lay the foundation for exceptional consultants.
Through a dynamic blend of in -person and virtual workshops, digital learning, technical training, mentoring, and real -world projec"
in-b9cebd139d46f782,"maintain a reliable, scalable experience",Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.84,1.29,BERT+LLM,verified_skills.csv,skill_0d6ea832c890,,,,,,"About Us Media Shack LLC builds custom online corporate stores for companies and organizations that need cohesive, high -quality branded merchandise.
A major part of our growth comes from continually improving our online platform and creating innovative, streamlined user experiences.
We’re looking to add a Web Designer / Web Engineer who specializes in e -commerce user experience and backend functionality.
If you love building clean, intuitive online shopping flows—and enjoy improving systems be"
in-2629814e4693e9e9,work with a team at all levels,Soft,,1.0,Very High,Verified_HIGH,True,0.71,1.22,BERT+LLM,verified_skills.csv,skill_8f6ce3d5dc48,,,,,,"Part of Xodus Group, Evolv Energies is at the forefront of major international projects where we bring a unique, integrated perspective and specialist engineering expertise to support offshore developers, investors and the wider construction and installation supply chain through Concept, Pre -FEED, FEED, Detailed Design, Construction and Installation activities across offshore wind and energy transition.
The Project Coordinator will report to the Head of Projects whilst working closely with the "
in-06ead4f450a78166,work with design teams,Soft,,1.0,Very High,Verified_HIGH,True,0.75,1.22,BERT+LLM,verified_skills.csv,skill_8c84fa376613,,,,,,"We are a healthcare technology company that provides platforms and solutions to improve the management and access of cost -effective pharmacy benefits.
Our technology helps enterprise and partnership clients simplify their businesses and helps consumers save on prescriptions.
As a leader in SaaS technology for healthcare, we offer innovative solutions with integrated intelligence on a single enterprise platform that connects the pharmacy ecosystem.
With our expertise and modern, modular platform"
in-c31689c248bb1589,define and execute on new features,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.75,1.2,BERT+LLM,verified_skills.csv,skill_37a22af349bd,,,,,,"DESCRIPTION --------------- AWS Utility Computing (UC) provides product innovations that continue to set AWS’s services and features apart in the industry.
As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Platform, and Productivity Apps services in AWS, including support for customers who require specialized security solutions for their cloud services.
Additionally, this role may involve exposure to and experience with Amazon's grow"
in-4c13f03d145fca1a,encourage professional growth,Soft,,0.756,Medium High,Verified_HIGH,True,0.86,1.19,BERT+LLM,verified_skills.csv,skill_74b5c4a1fa02,,,,,,"About Zeller At Zeller, we’re champions for businesses of all sizes, and proud to be a fast -growing Australian scale -up reimagining business banking and payments.
We believe in a level playing field, where all businesses benefit from access to smarter payments and financial services solutions that accelerate their cash flow, help them get paid faster, and give them a better understanding of their finances.
So we’re hard at work building the tools to make it happen.
Zeller is growing fast, back"
in-1afc03765eb705ef,deliver content securely,Hard,Apply,0.974,Very High,Verified_HIGH,True,0.82,1.22,BERT+LLM,verified_skills.csv,skill_4c17d95d4737,,,,,,"Application deadline: Monday 8th December 2025 at 12pm, however applications may close earlier but no earlier than Monday 24th November 2025 at 12pm. About this programme Want to do the best work of your life?
With 24 million customers in 6 countries, make your mark at Europe’s leading media and entertainment brand.
Post -production provides Editing, Grading and Audio services for all of Sky’s Content Creation teams – Entertainment, News, Drama, Sport & Sports Broadcasting.
We also provide our s"
in-4274879681859b25,draft press releases,Hard,Create,1.0,Very High,Verified_HIGH,True,0.78,1.22,BERT+LLM,verified_skills.csv,skill_63ec568a972e,,,,,,"About Keystone Keystone Child, Youth & Family Services is a dynamic, not -for -profit organization and the designated Lead Agency for Children’s Mental Health in Grey and Bruce Counties.
Since 1974, we have been dedicated to supporting children, youth, and families by delivering compassionate, responsive mental health services.
We provide a full continuum of supports, including counselling, prevention and well -being programs, short -term live -in treatment, crisis stabilization, youth justice s"
in-222ce273412611d7,analyze complex datasets,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.82,1.24,BERT+LLM,verified_skills.csv,skill_fb3cff3cf3b2,,,,,,"It’s better here. Database Analyst, Finance Transformation What can you expect in this role? In your role as a key member of the finance transformation team, reporting to the Senior Manager of Finance Transformation, your responsibilities will extend across a range of functions, emphasizing both finance and data science expertise.
Your work will involve extensive collaboration with various teams such as Finance, Enterprise Project Management Office (EPMO), Technology Solutions (TS), Enterprise C"
in-f0e80343e56492eb,contribute to portfolio monitoring,Hard,Evaluate,0.966,Very High,Verified_HIGH,True,0.83,1.16,BERT+LLM,verified_skills.csv,skill_575a06ba65b4,,,,,,"At Latitude, we make it possible – for our customers, our communities, and our people.
We believe in creating opportunities that truly matter, helping you thrive both professionally and personally.
That’s why we offer benefits that make a real difference in your life.
Contribute to the work of Credit Risk - Pay by providing information, analysis, recommendations and support for portfolio monitoring, development and implementation activities to share in the delivery of sustainable growth for the "
in-88f5b1538d9f6fb6,lead teams of engineers,Soft,,1.0,Very High,Verified_HIGH,True,0.76,1.24,BERT+LLM,verified_skills.csv,skill_e9a98d0e2333,,,,,,"You are passionate about SRE and systems engineering We are undergoing one of Australia’s largest digital transformations Together we can reimagine banking for millions of customers Do work that matters We’re accelerating our digital strategy with an ambition to provide customers with one of the best digital experiences of any company globally.
Site Reliability Engineering (SRE) is key to us achieving this goal.
Our teams ensure that our systems maintain the highest standards of service outcomes"
in-210c69eb2b0e6e9a,monitor progress,Soft,,0.882,High,Verified_HIGH,True,0.83,1.23,BERT+LLM,verified_skills.csv,skill_ea940577812e,,,,,,"Job Summary An established international engineering group is seeking an experienced Lead Electrical Engineer to oversee and develop a dedicated team responsible for the electrical design and fitout of containerised and skid -based systems.
The successful candidate will provide technical direction, ensure seamless integration of electrical and mechanical systems, and maintain the highest standards of quality, safety, and efficiency across all project stages.
This is an opportunity to take a seni"
in-53cd69f360819067,explore data,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.78,1.22,BERT+LLM,verified_skills.csv,skill_e64a050fee70,,,,,,"About us Graphcore is one of the world's leading innovators in Artificial Intelligence compute.
A melting pot of AI research specialists, silicon designers, software engineers and systems architects, Graphcore enjoys a culture of continuous learning and constant innovation. Job Summary As a research intern at Graphcore, you will advance AI research and investigate new ideas that push the limits on important AI/ML problems.
Specialised hardware has driven progress in AI over the last decade, and "
in-1798e645079ceae5,build meaningful relationships with customers,Soft,,1.0,Very High,Verified_HIGH,True,0.85,1.23,BERT+LLM,verified_skills.csv,skill_fc362dd9535b,,,,,,"Job Requisition ID # 25WD92813La traduction en anglais se trouve plus bas!/The English translation can be found below! Description du poste En tant que concepteur d'expériences d'apprentissage, vous concevrez et proposerez des expériences d'apprentissage percutantes qui permettront à nos clients d'exploiter pleinement le potentiel des produits et des plateformes Autodesk.
Vous travaillerez en étroite collaboration avec des experts produits, des équipes chargées de la réussite client et des dével"
in-504883b53828b56a,communicate effectively,Soft,,0.898,High,Verified_HIGH,True,0.9,0.94,BERT+LLM,verified_skills.csv,skill_3376a4032b0f,,,,,,"Drive enterprise -wide DEIB strategy and cultural transformation Partner with senior leaders to embed inclusive leadership Hybrid work model | Energy discounts | Career growth Alinta Energy is one of Australia’s biggest energy retailers, generators and developers with over 1 .1 million customers.
Let us know your requirements, and we’ll carefully consider how we might accommodate them. Ready to make a real impact? Join our People & Culture team to lead the design and delivery of Alinta Energy’s "
in-e6c3e4dc37f56797,document database configurations,Hard,Apply,1.0,Very High,Verified_HIGH,True,1.0,1.24,BERT+LLM,verified_skills.csv,skill_a0f9e7201c81,,,,,,"Technology Resource Experts, LLC is looking for experienced Database Engineers to join their rapidly growing team!
Description: Perform routine database maintenance such as backups, indexing, and performance tuning.
Troubleshoot and resolve database issues like performance bottlenecks and connectivity problems.
Monitor database systems for high availability and performance.
Implement and maintain database security, including access controls and patching.
Write and optimize SQL queries, stored pr"
in-49a78bc3532436c1,demonstrate political acumen,Soft,,0.579,Medium Low,Verified_HIGH,True,0.84,0.95,BERT+LLM,verified_skills.csv,skill_fb62c202a76a,,,,,,"English job description follows below. Poste à pourvoir à Montréal / Position based in Montreal À propos de Mila Fondé par le professeur Yoshua Bengio de l’Université de Montréal, Mila rassemble des chercheurs spécialisés en intelligence artificielle et plus précisément en apprentissage automatique, apprentissage profond et apprentissage par renforcement.
Reconnu mondialement pour ses importantes contributions au domaine de l’apprentissage profond, Mila s’est particulièrement distingué dans la m"
in-c0875ba07ab4823f,support Azure solutions,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.83,1.22,BERT+LLM,verified_skills.csv,skill_de2583afa873,,,,,,"About the Role (your why) As an Azure Cloud Engineer, you’ll manage and support customer Azure environments, helping drive cloud transformation and optimisation.
In this flexible, customer -facing role, you’ll act as a trusted advisor, promote automation and DevOps/DevSecOps practices, ensure secure and efficient environments, bridge application and support teams, and enable customers through modern ways of working.
This is an operational role and involves onsite support and an on -call roster f"
in-722858fa27d70477,support optimisation of ERM processes,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.75,1.26,BERT+LLM,verified_skills.csv,skill_cb75fff958cd,,,,,,"The role is within Chubb Europe’s ERM team and will promote the embedding of the Risk Management Framework (RMF) across Chubb Europe by enhancing risk management activities towards the achievement of Chubb’s regional corporate objectives.
The Senior Risk Analyst will play a pivotal role in the identification, assessment, and management of risks across the organization including providing assurance in terms of the adequacy of existing risk mitigation strategies.
This position requires a strategic"
in-aa0434c55817bfed,identify emerging content quality issues,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.82,1.3,BERT+LLM,verified_skills.csv,skill_97e1ffe0edfc,,,,,,"Global Operations Governance Strategy Manager, Creator & Content, TikTok Shop, EMEA Location : London Employment Type : Regular Job Code : A196236 Responsibilities Team Introduction The e -commerce industry has seen tremendous growth in recent years and has become a hotly contested space amongst leading Internet companies, and its future growth cannot be underestimated.
With millions of loyal users globally, we believe TikTok is an ideal platform to deliver a brand new and better e -commerce exp"
in-b343fb7cfc7fcec8,guide engineering teams,Soft,,1.0,Very High,Verified_HIGH,True,0.81,1.24,BERT+LLM,verified_skills.csv,skill_b036099b0838,,,,,,"Summary / Objective Identity Digital is a leading domain name registry operator seeking a Sr.
Product Manager to lead the end -to -end product lifecycle of next -generation infrastructure products that leverages our DNS expertise to power identity and authentication capabilities.
Backed by top -tier PE investors, we are moving quickly to leverage AI and agentic AI across our market leading DNS portfolio.
Product Manager, you will be accountable for critical components of our agentic identity pla"
in-ae42b42811deadeb,configure software solutions,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.86,1.21,BERT+LLM,verified_skills.csv,skill_2054d55528c7,,,,,,"Our Story Unum Technology Centre in Carlow serves as a strategic software development and IT services centre supporting Unum, a leading provider of income protection in the US.
Our team of IT professionals build solutions and critical business applications to digitally transform the way we do business.
Join our agile development team to as an entry -level software engineer to build and configure software solutions across our business portfolio.
You'll contribute to high -quality software deliver"
in-5234a3e36083c4a4,manage the full AI/ML lifecycle,Soft,,1.0,Very High,Verified_HIGH,True,0.74,1.22,BERT+LLM,verified_skills.csv,skill_0fd0f24af836,,,,,,"To learn more about CIBC, please visit CIBC.com JOB PURPOSE CIBC Global Markets Technology develops a diverse range of software and platforms to support CIBC’s trading activities.
These include systems for managing the risk of the derivatives book, leveraging data science and machine learning, and the development of front end systems used by the business.
We have made a substantial investment in building a robust data platform centred around Databricks, which now captures extensive data flows ac"
in-b9cebd139d46f782,optimize checkout flows,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.82,1.33,BERT+LLM,verified_skills.csv,skill_9d0e3a556dc2,,,,,,"About Us Media Shack LLC builds custom online corporate stores for companies and organizations that need cohesive, high -quality branded merchandise.
A major part of our growth comes from continually improving our online platform and creating innovative, streamlined user experiences.
We’re looking to add a Web Designer / Web Engineer who specializes in e -commerce user experience and backend functionality.
If you love building clean, intuitive online shopping flows—and enjoy improving systems be"
in-b8fb09f5ae8f7b7a,provide architecture governance,Hard,Create,1.0,Very High,Verified_HIGH,True,1.0,1.25,BERT+LLM,verified_skills.csv,skill_9bdaa8de9cc7,,,,,,"Ensign is hiring !
Overview The Lead Solution Architect provides strategic technical leadership across key accounts, driving solution vision, architecture design, and delivery excellence.
This role guides solution strategy, leads multi -disciplinary teams, and serves as the final authority for technical decisions, ensuring solutions meet customer needs, business objectives, and enterprise standards.
Key Responsibilities Account & Technology Strategy Partner closely with Sales, Competency Heads, "
in-e88a962217121364,teach with excellence,Soft,,0.819,High,Verified_HIGH,True,0.83,1.26,BERT+LLM,verified_skills.csv,skill_9db8c62ed7c9,,,,,,"Missouri Southern State University (MSSU) is seeking a dynamic and experienced Director of Bands to join our Performing Arts faculty starting August 2026 for the 2026 -27 academic year.
This position offers a unique opportunity to lead our band program, providing artistic direction, mentorship, and musical inspiration to our talented students.
We are committed to building a strong and diverse faculty, and we welcome candidates who are interested in pursuing long -term academic careers in instrum"
in-ee87c44f4de2802e,enhance customer satisfaction,Soft,,0.862,High,Verified_HIGH,True,0.88,1.21,BERT+LLM,verified_skills.csv,skill_04eefb969ae0,,,,,,"It's fun to work in a company where people truly BELIEVE in what they're doing! Job Description: Ingram Micro is a leading technology company for the global information technology ecosystem.
With the ability to reach nearly 90% of the global population, we play a vital role in the worldwide IT sales channel, bringing products and services from technology manufacturers and cloud providers to business -to -business technology experts.
Our market reach, diverse solutions and services portfolio, and"
in-5e333e63d97f629b,extract custom requirements,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.85,1.27,BERT+LLM,verified_skills.csv,skill_13d998a2de38,,,,,,"DESCRIPTION --------------- As a Customer Delivery Engineer (CDE) within Amazon LEO, you will play a critical role in ensuring customers complete successfully the integration, deployment, rollout, and support of our technology.
Your hands -on expertise in technical service delivery, networks and cloud implementation, and customer -facing influence will be pivotal in ensuring a seamless and positive experience for our clients.
A CDE is actively involved in converting high level concepts into exec"
in-f920a5e3305e6c06,assume operational and strategic oversight,Soft,,0.813,High,Verified_HIGH,True,0.85,1.21,BERT+LLM,verified_skills.csv,skill_2713d75e3357,,,,,,"Fostering Manager / Darlington / Social Worker We are seeking a highly experienced and ambitious Fostering Leader committed to achieving the highest quality standard for our service.
Our organisation is progressive and ambitious, focusing on providing outstanding care for children and young people.
We require an aspirational, highly skilled, and knowledgeable Manager to assume comprehensive operational and strategic oversight, leading a dedicated small team and steering the service toward an 'Ou"
in-59f89f855608fde0,articulate complex technical ideas,Soft,,0.884,High,Verified_HIGH,True,0.83,1.24,BERT+LLM,verified_skills.csv,skill_94b170bdea0e,,,,,,"As a Senior Platform Engineer, you will be at the heart of Avant’s technical evolution.
This isn’t a maintenance role; you will be a key player in designing and building the foundational data and machine learning platforms that power our products and analytics.
You will tackle the dual challenge of scaling our core systems for the future while pioneering the practical application of Generative AI to create real business differentiation.
You will join a focused, agile team with significant autono"
in-5c9308a640d72406,inspire a high-performing team,Soft,,1.0,Very High,Verified_HIGH,True,0.78,1.29,BERT+LLM,verified_skills.csv,skill_2133d9b88ad0,,,,,,"Ready to lead a high -performing design team shaping a global product used by millions?
Join KICK and drive innovation, quality and impact across the brand. What's in it for you? Step into a role where your leadership shapes the future of a global brand reaching millions of users worldwide.
You'll inspire a high -performing team and influence how design drives innovation, quality and impact across every product.
Join a culture built on creativity, collaboration and bold ideas where your voice ma"
in-5823aa760bb8af9c,support content creation pipeline,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.81,1.2,BERT+LLM,verified_skills.csv,skill_ef043b264196,,,,,,"Overview Games continue to evolve and push the boundaries of entertainment as we know it.
The bar to deliver world -class games continues to rise, driven by advantages in better hardware and software capabilities.
Along with optimizing game development engines, developing infrastructure and workflows for efficient remote and hybrid development, brings new opportunities and engineering challenges that all studios are facing today.
Solving these challenges is critical to enabling efficient hybrid "
in-e88a962217121364,lead rehearsals,Hard,Apply,0.943,Very High,Verified_HIGH,True,0.83,1.25,BERT+LLM,verified_skills.csv,skill_4ced28ceae7d,,,,,,"Missouri Southern State University (MSSU) is seeking a dynamic and experienced Director of Bands to join our Performing Arts faculty starting August 2026 for the 2026 -27 academic year.
This position offers a unique opportunity to lead our band program, providing artistic direction, mentorship, and musical inspiration to our talented students.
We are committed to building a strong and diverse faculty, and we welcome candidates who are interested in pursuing long -term academic careers in instrum"
in-c1de7be182d8688a,turn ideas into solutions,Soft,,0.713,Medium High,Verified_HIGH,True,0.77,1.2,BERT+LLM,verified_skills.csv,skill_74ef2acca7e3,,,,,,"Kogan.com is a pioneer of Australian eCommerce.
Our vision is to leverage and build technology to deliver personalised, innovating and fast customer experiences and whilst doing so being pragmatic with our solutions, scalable with our architecture, strong with our quality and not being afraid to fail quickly.
As a team, we are empowered to make change, share our opinions and build each others capability.
The software we build - including www.kogan.com - is used by millions of customers, so this "
in-4542d2323ee4e46a,navigate content management systems,Hard,Apply,0.951,Very High,Verified_HIGH,True,0.83,1.18,BERT+LLM,verified_skills.csv,skill_097c09443bea,,,,,,"The Content Producer (Seasonal) is responsible for helping write, edit, create and manage Major League Baseball's club content and posting it to digital platforms during games.
They work closely with assignment editors, supervising editors and beat reporters to ensure that our site and app presentation is accurate, timely, informative and fun.
The role requires versatility, as all candidates will be expected to edit copy, navigate our content management systems and could also be called upon for "
in-361c4454021db541,proactively identify investment opportunities,Soft,,0.874,High,Verified_HIGH,True,0.9,1.18,BERT+LLM,verified_skills.csv,skill_0dc01ace6c10,,,,,,"It's an exciting time to join the Social Investment Agency as we lead change across the public service to implement social investment and support Government to achieve better outcomes from social sector spending. Ko wai matou | About us Our purpose is to shift the system using data and evidence, so that the system invests earlier and more effectively to improve the lives of New Zealanders.
We focus our efforts on where we can make the greatest impact to lead, and we collaborate with agencies and"
in-4e33cc29a91f9ba9,create graphical elements,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.17,BERT+LLM,verified_skills.csv,skill_64c228b58f16,,,,,,"Title: Instructional Media Specialist Employee Classification: Instructional Media Specialist Campus: University of North Texas - Health Science Center Division: HSC -Provost & Exec VP SubDivision -Department: HSC -VP, Academic Innovation Department: HSC -Academic Innovation -300530 Job Location: Fort Worth Salary: Salary commensurate with experience. FTE: 1 .000000 Retirement Eligibility: TRS Eligible About Us - Values Overview Welcome to the University of North Texas System.
The UNT System inc"
in-aa0434c55817bfed,implement end-to-end lifecycle management for e-commerce creators,Soft,,0.905,Very High,Verified_HIGH,True,0.82,1.0,BERT+LLM,verified_skills.csv,skill_4f63e6c51ea1,,,,,,"Global Operations Governance Strategy Manager, Creator & Content, TikTok Shop, EMEA Location : London Employment Type : Regular Job Code : A196236 Responsibilities Team Introduction The e -commerce industry has seen tremendous growth in recent years and has become a hotly contested space amongst leading Internet companies, and its future growth cannot be underestimated.
With millions of loyal users globally, we believe TikTok is an ideal platform to deliver a brand new and better e -commerce exp"
in-2ff2048a0a80d662,develop scalable AI architectures,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.26,BERT+LLM,verified_skills.csv,skill_e6a3b98b5129,,,,,,"Job Summary We are seeking a highly skilled and innovative AI Architect to lead the design and implementation of advanced artificial intelligence solutions.
The ideal candidate will possess extensive experience in machine learning, natural language processing, and big data technologies, with a strong background in cloud platforms such as AWS.
This role involves developing scalable AI architectures, integrating diverse data sources, and ensuring optimal performance of AI models across various app"
in-9187a968e8e70d08,promote security awareness,Soft,,0.794,Medium High,Verified_HIGH,True,0.84,1.23,BERT+LLM,verified_skills.csv,skill_7c5139a2c099,,,,,,"Position Title: IT Security Specialist Safety Sensitive: No Supervisor’s Title: Chief Information Officer FLSA Status: Exempt Department: Information Technology Division: Administration This is an onsite position.
This role will not be remote. ABOUT US We are IndyGo, a Municipal Corporation of Indianapolis – Marion County, and we’re proud to be the largest public transportation provider in the state of Indiana.
We operate 31 transit routes throughout the county, providing nearly 10 million passe"
in-b8fe746f2911a117,design solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.17,BERT+LLM,verified_skills.csv,skill_aa3d41850ee9,,,,,,"Your Title: Senior Software Developer Job Location: Christchurch, New Zealand Our Department: Business Systems Are you looking for a software development role in a global tech company that is continually winning awards for our amazing work culture?
What You Will Do As a Senior Software Developer in our Business Systems group, you'll dive into an exciting mix of cutting -edge technologies, with a current primary focus on Java and SQL supporting frontend web applications in Vue/React.
We value col"
in-c2f6a4c4f9af9b43,undertake modelling investigations,Hard,Create,0.995,Very High,Verified_HIGH,True,0.9,1.2,BERT+LLM,verified_skills.csv,skill_3687f45d2264,,,,,,"Our Water team works across water, wastewater, stormwater, surface waters and irrigation, partnering with clients spanning the municipal, industrial, transportation, commercial, mining and agricultural sectors.
We’re excited about the opportunities ahead and are well placed to help Aotearoa New Zealand advance and protect our world for future generations.
We all go to work to make the everyday better in some way.
Beca’s work impacts the everyday lives of almost everyone, every day. Te whiwhinga "
in-270976d5af67c6d6,solve technical challenges,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.85,1.26,BERT+LLM,verified_skills.csv,skill_f833d8afa69d,,,,,,"As a Software Engineer for our Retailers business function, you develop, write, and test code for software applications or systems.
You are responsible for supporting your software engineering team, ensuring quality standards, and striving for innovation in meeting our business goals. Responsibilities Participate in reviewing code written by peers and receive feedback on your own code to ensure quality and maintainable software development. Learn new technologies, languages, tools, and best prac"
in-78859e3c86c36ce9,perform QA analysis on reports,Hard,Apply,1.0,Very High,Verified_HIGH,True,0.76,1.25,BERT+LLM,verified_skills.csv,skill_add8b3bb04d2,,,,,,"Job Description: Short Description: Client is looking for a senior Power BI/SQL Developers with extensive experience in designing and developing reports using PowerBI and creating complex SQL queries. Complete Description: The Developer will be a member of the DevOps team that will be implementing a new comprehensive child welfare information system (CCWIS).
The candidate will also be a critical resource for overseeing data conversion from the legacy system to its new system according to the pro"
in-c8db1b653c7e83d5,communicate within a team and department,Soft,,1.0,Very High,Verified_HIGH,True,0.77,1.19,BERT+LLM,verified_skills.csv,skill_26adf831b1b3,,,,,,"WHAT’S YOUR NEW ROLE ABOUT?
Stats Perform is looking for a Team Lead for their Rugby Data Operations department.
In this role, your primary responsibility will be supervising the collection operations and ensuring that the data is captured to the highest possible standard in the most timely and efficient manner.
You will be managing 15 part -time staff and be directly involved in their shift allocation as well as being a point of contact for them throughout their shifts.
HERE’S YOUR ROLE BROKEN "
in-6179e27e3e3b1221,develop custom software products,Hard,Create,1.0,Very High,Verified_HIGH,True,0.82,1.23,BERT+LLM,verified_skills.csv,skill_ab433aea64d0,,,,,,"Title: Senior Software Consultant - full time Location: This is a hybrid -based role in Sydney with a blend of working from home & on -site with clients. About the role: As A DiUS consultant, you will be working on different projects and businesses, and will cut across a range of digital capabilities, while increasingly factoring in AI powered engineering practices.
This is a hands on role - partnering with our DiUS developers and different clients to develop and deliver custom software products"
in-afe16e952954ef1f,validate advanced algorithms,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.86,1.26,BERT+LLM,verified_skills.csv,skill_eed214ac6c2b,,,,,,"THE POSITIONThe Company Considered the founder of the industry, Genentech, now a member of the Roche Group, has been delivering on the promise of biotechnology for more than 45 years.
Genentech is a biotechnology company dedicated to pursuing groundbreaking science to discover and develop medicines for people with serious and life -threatening diseases.
Our transformational discoveries include the first targeted antibody for cancer and the first medicine for primary progressive multiple sclerosi"
in-794a5282d001c640,identify recurring issues,Hard,Analyze,1.0,Very High,Verified_HIGH,True,0.83,1.23,BERT+LLM,verified_skills.csv,skill_0f08cff9cd8e,,,,,,"We’re looking for a curious, detail -oriented Technical Support and QA Specialist to help us deliver reliable, high -quality software to our customers.
You’ll be part of a small, collaborative team working across customer support, testing, and process improvement. About KaarbonTech KaarbonTech provides software that helps local authorities and contractors run their highways, drainage, and green -space operations more effectively.
We focus on making data easy to capture, easy to understand, and e"
in-3caa280117b5f323,drive digital health innovation,Soft,,0.777,Medium High,Verified_HIGH,True,0.82,1.24,BERT+LLM,verified_skills.csv,skill_ff38ba729a25,,,,,,"Family Group: Administration STATEMENT OF PURPOSE ------------------------ You will be part of the Group Digital Health team, supporting Data Protection and Governance, and planning functions for NHG Health.
You will be supporting in driving digital health innovation through strategic commercial partnerships by identifying, negotiating, and managing collaborative agreements with technology providers and healthcare establishments.
This role is instrumental in advancing NHG's digital transformatio"
in-fea6f15911810b84,offer team feedback,Soft,,1.0,Very High,Verified_HIGH,True,0.79,1.19,BERT+LLM,verified_skills.csv,skill_53cfc53f2d63,,,,,,"About us Netfront is a Sydney -based boutique EdTech agency, delivering accessible and secure research and training platforms for leading Australian universities, non -for -profits and government bodies.
Netfront is certified and JAS -ANZ accredited for Quality Management (ISO 9001:2015 ) and Information Security Management Systems (ISO 27001:2022 ). Job overview We are looking for a passionate and self -motivated Full Stack mobile developer to join our team.
This pivotal role involves supportin"
in-df4a3e7ad1a1258c,develop business systems enhancements,Hard,Create,1.0,Very High,Verified_HIGH,True,0.86,1.21,BERT+LLM,verified_skills.csv,skill_e5b9c3a27a00,,,,,,"Business Analyst and Project Support HSPnet Vancouver, BC In accordance with the Mission, Vision and Values, and strategic directions of PHSA safety, including both patient and employee safety, is a priority and a responsibility shared by everyone at PHSA’s Agencies/Divisions/Services, and as such, the requirement to continuously improve quality and safety is inherent in all aspects of this position.
The Business Analyst and Project Support leads the analysis and documentation of business requir"
in-d6831229e8f59c34,assess financial impacts of sustainability practices,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.83,1.24,BERT+LLM,verified_skills.csv,skill_79ba807062f8,,,,,,"A &A - Sustainability & Emerging Assurance - Manager Date: 24 Nov 2025 Service Line / Portfolios: Assurance Location:Singapore, Singapore, SG Title: A &A - Sustainability & Emerging Assurance (based in Singapore ) – Manager Are you ready to unleash your potential? At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.
Join the winning team now! Work you’ll do Position Summary Primary Role: Manager, ESG Advisory Join our dynamic team "
in-cdc2e894ab53ac12,think critically about user experience,Soft,,0.818,High,Verified_HIGH,True,0.8,1.23,BERT+LLM,verified_skills.csv,skill_043822c62b64,,,,,,"About Common Wealth Common Wealth is Canada’s fastest -growing group retirement provider, offering an award -winning digital platform that helps Canadians plan, save, and build reliable retirement income.
We are driven by our mission to help all Canadians achieve financial security in retirement.
In 2024, we doubled our client base and now serve employers and members nationwide. About the role We are looking for an experienced Intermediate Front End Engineer to join Common Wealth’s engineering t"
in-de794a5f66de1104,develop compliance metrics,Hard,Create,1.0,Very High,Verified_HIGH,True,0.86,1.17,BERT+LLM,verified_skills.csv,skill_401c3b704395,,,,,,"Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential. Title and Summary Manager Risk MI & Data Governance Overview: This is an exciting opportunity to join the Enterprise Risk Management Team in the Vocalink Limited 2nd Line Risk Management Function.
Vocalink Limited enables the payments of 90% of salaries, 70% of utility bills, most ATM transactions, and eve"
