job_id,raw_text,final_skills,final_skills_count,final_knowledge,final_knowledge_count,final_hard_skills,final_soft_skills,final_bloom_distribution,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,final_avg_confidence,avg_semantic_density,avg_context_agreement
in-783ae47d422cdb58,"If that sounds like you, let’s build what’s next. Location: Shanghai/ Singapore The Opportunity: Be Part of Our Onboarding Team Onboarding team plays a pivotal role in Airwallex's mission by facilitating the rapid integration of businesses into our platform.","[""facilitate integration""]",1,"[""Airwallex""]",1,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.5793681600000001,0.9000000000000001,0.9
in-42955da35a7b86eb,"For more information, visit www.gong.io. We have noticed a rise in recruiting impersonations across the industry, where scammers attempt to access candidates' personal and financial information through fake interviews and offers.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-e89cdce499c98b70,"With our momentum—backed by a $17 .3 billion valuation and $1 B in Annual Recurring Revenue (ARR) in just over five years—you'll drive meaningful impact while building expertise that makes you a sought -after leader in the transformation of global work. Get ready to: Be a part of a truly cross -functional team; Backend Engineers, Frontend Engineers, Product Teams, Designers and QA’s. Participate in product planning (From discovery all the way to deployment); We want your input at all stages of t","[""develop high-quality responsive web applications"", ""participate in product planning"", ""collaborate with cross-functional teams"", ""develop robust new features"", ""develop APIs"", ""continuously improve products"", ""find and fix bugs"", ""ensure customer experience"", ""own development of features on client, server, service, and database"", ""drive meaningful impact"", ""develop high -quality""]",11,"[""TypeScript"", ""Javascript"", ""React"", ""Express"", ""Software Development Lifecycle"", ""API"", ""database""]",7,8,3,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 6, ""N/A"": 3}",0.2213325573644626,0.1354082579840699,0.2075485655435451,10,0.0960400766796535,0.6843890485670209,0.8121818181818182,0.9241640679979158
in-3ffea1fcf0aede1e,"The spin -off is expected to be completed during 2025 . Job Description NBCUniversal, the global media company that brought you some of the world’s most iconic television and film franchises, including: The Tonight Show, Saturday Night Live, Keeping Up With The Kardashians, The Real Housewives, Mr.
Robot, The Voice, This Is Us, The Fast & The Furious, Jurassic Park, Minions, and more is looking for a Principal Data Scientist to lead a team working on personalization at Peacock.
Are you ￼a fan of","[""lead a team"", ""create machine learning solutions"", ""lead algorithmic solution design"", ""conduct rapid prototyping"", ""perform technical review"", ""work with business stakeholders"", ""define priorities and approaches"", ""manage multiple priorities"", ""liaise with engineering teams"", ""define data science driven requirements"", ""drive innovation of methodologies"", ""lead improvements in infrastructure"", ""drive a data science culture"", ""inspire and motivate the team"", ""develop a recommendation system framework"", ""build an advanced recommender engine"", ""build personalized solutions"", ""integrate personalized data products"", ""build"", ""development of a recommendation system modeling"", ""experimentation framework."", ""define priorities"", ""approaches"", ""business requirements for analytical solutions."", ""Laise with engineering teams"", ""solutions"", ""Lead improvements in machine learning lifecycle infrastructure."", ""inspires""]",28,"[""machine learning"", ""reinforcement learning"", ""deep learning"", ""foundation models"", ""AI models"", ""recommendation systems"", ""recommender systems"", ""computer vision"", ""computational linguistics"", ""conversational AI"", ""Statistics"", ""Computer Science"", ""Data Science"", ""Economics"", ""Mathematics"", ""Operations Research"", ""software development"", ""personalization"", ""active learning platforms"", ""marketing"", ""advertisement"", ""content recommendations"", ""product experience personalization"", ""content promotion"", ""video streaming service"", ""experimentation framework"", ""machine learning lifecycle"", ""machine learning solutions,"", ""user experiences"", ""video"", ""recommendation systems design and implementation."", ""recommendation system modeling"", ""Advanced"", ""PhD) degree"", ""commercial recommender systems"", ""research recommender system"", ""computational linguistics / conversational AI,""]",37,20,8,"{""Remember"": 2, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 10, ""N/A"": 8}",0.3943962889790892,0.1938274253323082,0.3338684233949379,6,0.502203969728379,0.7500359782905175,0.8244744897959185,1.0673668385521553
in-6be4cc6fff1b0089,"With our momentum—backed by a $17 .3 billion valuation and $1 B in Annual Recurring Revenue (ARR) in just over five years—you'll drive meaningful impact while building expertise that makes you a sought -after leader in the transformation of global work. About the Role: We are seeking a passionate and highly experienced Staff Product Designer to join our dynamic team.
You will lead design initiatives across vertical and horizontal projects, collaborating closely with cross -functional teams to en","[""lead design initiatives"", ""define and deliver product design"", ""lead development of end-to-end features"", ""collaborate with cross-functional teams"", ""advocate for design systems"", ""design and prototype at speed"", ""test new features"", ""provide mentorship to designers"", ""offer constructive feedback"", ""lead design practice rituals"", ""develop new standards"", ""identify bottlenecks"", ""make informed recommendations"", ""implement improvements"", ""drive clarity from complexity"", ""balance user and business needs"", ""foster alignment across teams"", ""effectively communicate a design vision"", ""facilitate collaboration"", ""craft functional yet delightful customer experiences"", ""work through complex flows"", ""create engaging interfaces"", ""storytelling through visuals and prototypes"", ""root design work in ideation and evidence"", ""work at speed while maintaining high-quality"", ""build strong relationships"", ""gain alignment across teams"", ""apply industry expertise to deliver design solutions"", ""work embedded within a development team"", ""drive meaningful impact"", ""passionate"", ""experienced"", ""ensure a cohesive"", ""impactful user experience."", ""Define"", ""deliver product design across multiple"", ""ensuring alignment with user needs"", ""business goals."", ""services"", ""build coherent"", ""high -quality experiences"", ""Champion the"", ""driving adoption through an iterative approach"", ""Rapidly"", ""design"", ""prototype"", ""deliver thoughtful solutions"", ""enhance team efficiency."", ""Identify"", ""Partner with product"", ""engineering teams"", ""streamline process."", ""Navigate ambiguity with ease"", ""driving clarity"", ""actionable insights from complex situations."", ""balance user"", ""business needs"", ""create solutions"", ""Communication"", ""Bring people together"", ""inspiring design"", ""narrative."", ""effectively"", ""creating meaningful"", ""impactful user experiences."", ""prototypes."", ""ideation"", ""experimentation"", ""evidence"", ""ensuring that recommendations are always backed by data."", ""work at speed"", ""maintaining high -quality"", ""thoughtful solutions"", ""ambiguity."", ""focused on user experience"", ""business objectives"", ""ensuring that design solutions meet both criteria effectively."", ""Communicator"", ""Facilitator:"", ""Mentorship"", ""mentoring Product Designers"", ""providing guidance"", ""learn"", ""developing best practices for engagement"", ""deliver impactful design solutions."", ""working with a light touch"", ""deliver high -quality""]",87,"[""Product Design"", ""UX Design"", ""visual design"", ""Payroll"", ""Fintech"", ""Design System"", ""Deel UI"", ""data-informed design"", ""UI,"", ""UX,""]",10,71,16,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 40, ""Analyze"": 4, ""Evaluate"": 3, ""Create"": 23, ""N/A"": 16}",0.3585983762172268,0.2783312533299081,0.2647303893668984,5,0.2468275798530113,0.6332826608657048,0.8228284072249591,0.9416550488860952
in-dc3034cb4f00d5ab,"If that sounds like you, let’s build what’s next. Senior Data Engineer (ETL & Modeling） Hiring Location: Singapore and Shanghai Airwallex (airwallex.com) is a rapidly growing fintech unicorn, founded in 2015 and now flourishing at the Series E financing stage.
A master's degree is a plus. Proven experience ( ~5 years) in designing and implementing ETL processes using tools such as Informatica, Talend, Apache NiFi, or similar.
If you have less than five years of work experience but have done very","[""design ETL processes"", ""implement ETL processes"", ""designing""]",3,"[""ETL"", ""Informatica"", ""Talend"", ""Apache NiFi"", ""master's degree"", ""Apache"", ""NiFi,""]",7,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.1758233465543121,0.1655315094159051,0.0416494014860359,8,0.9642947018146516,0.8781189336505028,0.8250000000000001,1.264649549689492
in-a52bdea86981e36d,"As a member of a newly established team, you will provide financial analytics and modelling to support Optum Rx Finance and Accounting operations.
This team is responsible for initiatives that impact OptumRx's leading clients and the broader business, offering financial modelling and analysis related to major accounts, identifying key drivers of client financial outcomes and profitability, and collaborating with internal stakeholders to implement effective solutions.
Principal duties include per","[""provide financial analytics"", ""provide financial modelling"", ""perform financial forecasting"", ""perform financial modelling"", ""leverage data analytics"", ""deliver insights into financial performance"", ""deliver insights into trend drivers"", ""support strategic projects"", ""identify key drivers of client financial outcomes"", ""identify key drivers of profitability"", ""collaborate with internal stakeholders"", ""implement effective solutions"", ""modelling"", ""support"", ""identifying key"", ""leveraging data analytics"", ""trend drivers"", ""analytical expertise.""]",18,"[""financial analytics"", ""financial modelling"", ""data analytics"", ""financial forecasting""]",4,17,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 9, ""Analyze"": 3, ""Evaluate"": 2, ""Create"": 3, ""N/A"": 1}",0.1604870200958094,0.1296985457757204,0.0396206015034725,11,0.3289717982212702,0.6905079102324997,0.8352658730158731,0.9971450357636048
in-50e5bd7530cb2bd1,"Also, feel free to check out why: Business Insider named us an ""enterprise startup to bet your career on"" Forbes' Cloud 100 recognized us as one of the top 100 private cloud companies in the world Deloitte Tech Fast 500 ranked us as the 17th fastest growing tech company in the Bay Area, and 96th in North America Quartz ranked us the #1 best company for remote workers You will join the Workato AI Lab, which partners with industry leaders, public sector organizations, and academic institutions to ","[""design complex UI"", ""build complex UI"", ""optimize complex UI"", ""work with product teams"", ""work with design teams"", ""work with back-end teams"", ""build innovative features"", ""driving agentic orchestration"", ""building robust AI governance frameworks"", ""designing"", ""building""]",11,"[""JavaScript"", ""HTML"", ""CSS"", ""modern integration platform"", ""AI governance"", ""CSS technologies.""]",6,8,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 6, ""N/A"": 3}",0.2563723235949096,0.1806761303632429,0.1203451283647435,5,0.278133281639644,0.6961909261080035,0.794409090909091,0.97161862461494
in-591cf5cbd229b48a,"Turn your streaming obsession into a career— we’re hiring!
Global Quality Assurance (GQA) promotes a shift -left approach and provides standardized process and tools to enhance the quality of applications for various WBD brands in News, Sports, and Entertainment verticals.
We work closely with our brand partners and act as a center of expertise, best practice, and continuous improvement in the field of quality engineering.
Quality is owned by the entire team.
On June 9, 2025, Warner Bros.","[""promote shift-left approach"", ""provide standardized processes"", ""enhance application quality"", ""work closely with brand partners"", ""act as center of expertise"", ""promote best practices"", ""drive continuous improvement""]",7,"[""Quality Assurance"", ""shift-left approach"", ""quality engineering"", ""News"", ""Sports"", ""Entertainment""]",6,1,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 6}",0.0633673821090118,0.0124497378592463,0.0509176442497655,16,0.0,0.6438131506285715,0.8200000000000001,0.9000000000000001
in-cb88b253b270d26b,"Our studio is home to industry veterans and fresh talent alike, making us more equipped than ever to deliver unforgettable experiences. Job Description The adventure begins here Our Brisbane studio has grown significantly, recently releasing Carmen Sandiego and working on exciting new PC -console projects with major IPs.
To support this growth, we’re looking for a skilled recruiter to be on -site, closely partnering with studio leadership to find the right talent for our creative teams. Gameplay","[""handle end-to-end recruitment"", ""collaborate with studio leadership"", ""use LinkedIn for sourcing"", ""build talent pipelines"", ""engage top talent"", ""work with applicant tracking systems"", ""manage external recruitment partnerships"", ""communicate clearly"", ""collaborate openly"", ""proactively solve problems"", ""understand hiring needs"", ""partnering"", ""ensuring smooth hiring processes"", ""Collaborate closely with the"", ""sourcing"", ""actively"", ""build pipelines"", ""sourcing focus"", ""proactively"", ""solve problems.""]",20,"[""LinkedIn"", ""Smart Recruiters"", ""Workday"", ""applicant tracking"", ""gaming industry"", ""recruitment"", ""Gameplay"", ""job"", ""posting"", ""offer"", ""acceptance."", ""end""]",12,12,8,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 9, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 8}",0.1530640110792697,0.0661635501438635,0.0869004609354062,11,0.3515861971037728,0.6608397787832491,0.8259000000000001,0.9982944947671768
in-f5165b68369b29b1,"Our studio is home to industry veterans and fresh talent alike, making us more equipped than ever to deliver unforgettable experiences. Job Description Job Description Are you passionate about games and dreaming of a career in the industry? Gameloft Brisbane, in partnership with Screen Queensland, is offering an exciting internship opportunity for an aspiring Producer looking to get their start in the industry.
We’re on the lookout for emerging talent to join our fun, collaborative, and creative","[""support production and development teams"", ""contribute to game design"", ""contribute to game quality"", ""contribute to creative direction"", ""collaborate with a team"", ""providing support to"", ""contributing to the design"", ""quality"", ""creative direction of a game""]",9,"[""games industry""]",1,7,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 2}",0.1130545699192699,0.0797034458633808,0.0789671525258981,11,0.0,0.5788442468425132,0.7808333333333333,0.86
in-827fe491bca8b685,"Ready for a new challenge? Summary of Position Nexon America is seeking a Game Designer to join our Western MapleStory Development team.
In this role, you will work closely with the Lead Designer to create and implement new content for Global MapleStory Classic World.
Your responsibilities will span gameplay feature design, data implementation, bug fixing, and supporting ongoing live development efforts.
All qualified applicants will receive consideration for employment without regard to race, c","[""create new content"", ""implement new content"", ""design gameplay features"", ""implement data"", ""fix bugs"", ""support live development efforts"", ""work closely with lead designer"", ""create""]",8,"[""Game Design"", ""Live Development"", ""feature design,"", ""data implementation,"", ""bug fixing,""]",5,6,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 2}",0.2376097486728788,0.187474548209711,0.1745502383423288,8,0.4011775936399187,0.7762786321097069,0.78009375,1.068588614592162
in-0d29e5b7e5c45048,"This wāhine -only environment is a safe space to connect, ask questions, share thoughts and experiences, support each other and have some fun. Employee benefits and discounts via BOOST. Making Waves – Reward & Recognition Program: We celebrate team members who truly live our values through our Making Waves program, recognising and rewarding outstanding contributions every quarter. Our culture values different perspectives and we provide mentorship and training to help all team members succeed an","[""connect with others"", ""ask questions"", ""share thoughts and experiences"", ""support team members"", ""live organizational values"", ""succeed in career"", ""progress in career""]",7,[],0,0,7,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 7}",0.0,0.0,0.0,19,0.0,0.6376134857142858,0.7832142857142858,0.9000000000000001
in-08a27cd200a2412a,"Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, or genetic information. vDlxjwZoAC",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-552b66b4c7e2eb43,"Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, or genetic information. kw4snOsU84",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-f80afb033b3819d9,"Required to pass background check and drug screen This is not open to agencies Intro: We are seeking a Senior Android Developer (Long Term Contractor) to join a high -impact mobile engineering team supporting a major client of ours.
This role involves building and enhancing a flagship native Android application.
You’ll work with modern Android development tools, Kotlin -first codebases, and established architecture patterns.
The role also includes helping support and modernize existing Java comp","[""build native Android applications"", ""enhance native Android applications"", ""work with modern Android development tools"", ""support existing Java components"", ""modernize existing Java components"", ""building"", ""helping support""]",7,"[""Android development tools"", ""Kotlin"", ""Java"", ""architecture patterns"", ""native Android application""]",5,7,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 4, ""N/A"": 0}",0.1659063914510027,0.0536792137310506,0.15481833369378,12,0.1956795215606689,0.7228733457463797,0.8201785714285713,0.9516826637109824
in-28eaf44549f226f3,"Senior Android Engineer - Payments Team (Card & POS) Hiring Location: Singapore Airwallex is a rapidly growing fintech unicorn, founded in 2015 and now flourishing at the Series E financing stage.","[""engineer Android applications"", ""develop payment systems"", ""work with card technology"", ""work with POS systems""]",4,"[""Android"", ""fintech"", ""payments"", ""card technology"", ""POS systems""]",5,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.0387985830368152,0.0355543129493837,0.0267684139703449,17,0.0,0.6261482887200002,0.7950000000000002,0.9
in-c4d74b07fdc50be5,"Although the role is based in Singapore and will have a particular focus on APAC engagement, it has a global remit and will work closely across all of the teams on the Client Platform.
RESPONSIBILITIES Specific responsibilities include: Lead coordination of the global meeting swing process for APAC region, partnering closely with both local sales teams and global product management teams on the end -to -end process. Maintain and enhance data quality across product, CRM, and fund data through cen","[""lead coordination of global meeting swing process"", ""partner with local sales teams"", ""partner with global product management teams"", ""maintain data quality across product, CRM, and fund data"", ""enhance data quality across product, CRM, and fund data"", ""support business managers on special projects"", ""support business managers on cross-functional workflows"", ""work closely with managers and analysts to support global projects"", ""contribute to team-wide priorities"", ""creatively think about leveraging AI tools"", ""streamline processes using AI tools"", ""streamline communication using AI tools"", ""streamline reporting using AI tools"", ""act as a Client Platform COO resource"", ""champion Client Platform COO in the APAC region"", ""partnering closely"", ""Maintain"", ""enhance data quality"", ""centralized management of key fields"", ""Work closely with Managers"", ""Analysts"", ""support global""]",22,"[""APAC engagement"", ""data governance processes"", ""CRM"", ""AI tools"", ""Client Platform"", ""BOSD Team""]",6,9,13,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 3, ""Analyze"": 2, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 13}",0.1167036979582139,0.0268149639992007,0.1167036979582139,14,0.0659625927607218,0.6313537931393395,0.7866174242424243,0.8964575046873154
in-f4c6dcb0104bf828,"Visit our Careers page to learn how we can unlock your potential. LOCATION: Apply Digital is hybrid/remote friendly – the successful candidate is expected to be in office 2 -3 times a week from our London, UK office. THE ROLE: At Apply Digital, Engineering Managers are accountable for the success of our engineering talent—and for ensuring that talent drives strong outcomes for our clients and our business.
This is a technical team leadership role focused on team effectiveness, delivery health, a","[""coach and provide feedback to engineers"", ""collaborate with leaders to improve engineering practices"", ""foster team health and collaboration"", ""navigate ambiguity and shifting priorities"", ""support projects by ensuring appropriate staffing"", ""guide teams in developing AI-driven solutions"", ""partner with talent team to recruit engineers"", ""collaborate with global peers on distributed teams"", ""provide regular feedback and resolve challenges"", ""lead engineering teams through delivery and change"", ""engage in technical discussions to support decision-making"", ""assess technical choices and modern software practices"", ""lead teams in developing or integrating AI-driven solutions"", ""accelerate adoption of AI tools and processes"", ""mentor engineers and help navigate challenges"", ""work cross-functionally with project managers and stakeholders"", ""navigate organizational complexity"", ""bring clarity to ambiguous situations"", ""work with distributed teams across regions"", ""contribute to org-wide efforts like hiring and culture-building"", ""work across multiple initiatives"", ""shield your team\u2014and"", ""empathy with accountability"", ""navigate people's complexity"", ""business realities with confidence."", ""adapt"", ""listen"", ""lead with humility."", ""care deeply about talent"", ""thrive in fast -paced environments"", ""focus teams on meaningful impact\u2014we\u2019d"", ""adaptable"", ""invested in your team."", ""build strong relationships"", ""help engineers navigate complexity"", ""bring calm"", ""clear thinking to shifting priorities."", ""Supporting"", ""Provide coaching"", ""feedback"", ""development opportunities"", ""Collaborate with other"", ""grow"", ""support"", ""define"", ""evolve our approach"", ""Support a growing team of engineers"", ""Help your team stay focused through shifting priorities"", ""organizational change"", ""hands"", ""ensuring staffing is appropriate"", ""risks are"", ""surfaced early"", ""making sound"", ""consistent technical"", ""guiding teams in"", ""hiring"", ""onboarding:"", ""recruit"", ""evaluate"", ""onboard great engineers."", ""share practices"", ""coordinate staffing needs"", ""Supporting performance:"", ""Provide regular feedback"", ""help resolve challenges"", ""ensure expectations are clear"", ""achievable"", ""aligned"", ""led engineering teams\u2014big or small\u2014and"", ""balanced delivery needs with people support."", ""operating at the solution design level"", ""engage deeply enough with technical discussions"", ""support decision -making"", ""team guidance."", ""assess technical choices\u2014even"", ""leading teams"", ""processes"", ""techniques for delivery of software"", ""People"", ""growing individuals"", ""teams."", ""given feedback"", ""mentored engineers"", ""helped people navigate both opportunity"", ""challenge."", ""working with project managers"", ""other engineering leaders"", ""internal stakeholders"", ""surfacing the right voices at the right time."", ""navigate evolving org structures"", ""shifting client needs"", ""bring clarity"", ""surface tensions constructively"", ""step into uncomfortable situations"", ""keep people aligned"", ""value diverse perspectives"", ""approach cross -regional collaboration"", ""growing a team"", ""refining a process""]",100,"[""Node.js"", ""React"", ""AWS"", ""GCP"", ""SaaS platforms"", ""microservices architecture"", ""modern software practices"", ""web and app builds"", ""talent development"", ""delivery health"", ""testing"", ""project delivery"", ""AI,"", ""web"", ""app builds\u2014ensuring""]",15,68,32,"{""Remember"": 1, ""Understand"": 1, ""Apply"": 45, ""Analyze"": 2, ""Evaluate"": 12, ""Create"": 7, ""N/A"": 32}",0.2876993578996442,0.1627516699003563,0.1839870662947823,5,0.0431777154698091,0.5525281632382096,0.808772142857143,0.8459490654175391
in-9927f9a97b9f689c,"Find out more about our global programme Different makes a difference. Where could you work: As a Graduate Health and Safety professional, you'll enjoy variety, working on large and small projects with the opportunity to explore different career pathways, including consulting and design.
We are seeking a motivated and detail -oriented Graduate Health & Safety Professional to join our dynamic and experienced safety team.
This is an exciting opportunity to gain hands -on experience across a wide r","[""support delivery of PSDP services"", ""support health & safety consultancy"", ""conduct site auditing"", ""gain hands-on experience"", ""explore different career pathways"", ""work on large and small projects"", ""working on large"", ""motivated"", ""detail"", ""hands"", ""support the delivery of""]",11,"[""PSDP"", ""health & safety consultancy"", ""construction projects"", ""safety management"", ""consulting"", ""design"", ""education"", ""healthcare"", ""rail"", ""aviation"", ""utilities"", ""real""]",12,8,3,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 3, ""Create"": 0, ""N/A"": 3}",0.230504472598419,0.0,0.230504472598419,8,0.0,0.5475358506132646,0.7863636363636364,0.8590909090909092
in-64b71cd451ab467d,"This role is based in Singapore/Shanghai, China. Who We Are? (About the Team): --------------------------------- Join our Ecosystem team and be a part of our mission to simplify business operations and enable novel use cases for enterprises of different sizes through integrations with adjacent software.
At our company, we are dedicated to revolutionizing the financial industry and are committed to increasing the value of the Airwallex business account by connecting with third -party applications","[""design ecosystem platform"", ""develop ecosystem platform"", ""maintain ecosystem platform"", ""build APIs"", ""integrate APIs"", ""develop scalable solutions"", ""code with React and TypeScript"", ""build micro FE web applications"", ""integrate using SPA framework"", ""leverage Apollo GraphQL"", ""build node service"", ""cooperate with design team"", ""build design system"", ""build common components"", ""deliver NPM package"", ""deliver library widgets"", ""leverage GCP & Aliyun"", ""deploy micro FE"", ""deploy node.js service"", ""adopt React testing library"", ""design unit tests"", ""design e2e tests"", ""engage with frontend guild"", ""research cutting-edge technologies"", ""drive initiatives"", ""build high-quality products"", ""clean up tech debts"", ""collaborate with cross-functional teams"", ""work closely with product managers"", ""work closely with designers"", ""deliver innovative features"", ""contribute to technical roadmap"", ""provide input on new technologies"", ""provide input on best practices"", ""enable novel use cases"", ""design"", ""develop"", ""build"", ""connect"", ""designers"", ""functionalities"", ""best practices."", ""passionate"", ""build scalable"", ""high -performance node service"", ""provide universal UI / UX experience""]",46,"[""Temporal"", ""Serverless"", ""React"", ""TypeScript"", ""domain-based design architecture"", ""SPA framework"", ""Apollo GraphQL"", ""backend for frontend (BFF)"", ""node service"", ""design system"", ""common components"", ""material-ui"", ""ant design"", ""NPM"", ""open source project"", ""GCP"", ""Aliyun"", ""K8S"", ""Bucket CDN"", ""Cloudflare"", ""node.js"", ""GitLab CICD"", ""React testing library"", ""test render"", ""cypress"", ""unit tests"", ""e2e tests"", ""frontend guild"", ""HTML5"", ""CSS3"", ""ECMAScript 6+"", ""VUE"", ""Angular"", ""APIs"", ""external financial institutions"", ""third-party platforms"", ""accounting"", ""ERP"", ""fintech"", ""micro FE"", ""GitLab"", ""CICD"", ""HR,"", ""Bucket"", ""CDN"", ""e2e"", ""front""]",47,41,5,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 18, ""Analyze"": 3, ""Evaluate"": 1, ""Create"": 18, ""N/A"": 5}",0.5304003117985377,0.4831985701931511,0.3135147467721895,2,0.5648467727786745,0.8038618607634191,0.7976956521739132,1.1131724155346847
in-e43b76f77c9757da,"With deep domain expertise, advanced technical capabilities, and a proven track record of successful collaborations, the AI Enablement C Machine Learning team at CNN is accelerating our digital transformation through strategic applications of machine learning and AI technologies.
Our current products include popular, related and personalized content recommendations, contextual ad targeting, and site search -serving millions of CNN users via CNN web and mobile apps.
Within the next quarter, we wi","[""accelerate digital transformation"", ""apply machine learning technologies"", ""apply AI technologies"", ""launch summarization features"", ""launch classification features"", ""collaborate successfully""]",6,"[""machine learning"", ""CNN"", ""web apps"", ""mobile apps"", ""summarization"", ""classification"", ""chat"", ""machine""]",8,5,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 2, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 1}",0.2213388360723039,0.0654598786464416,0.2076906831640946,9,0.0,0.65327444736,0.8633333333333334,0.9
in-bba9469365e0ba91,"Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, or genetic information. uMDrOq4Sxd",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-6fc3f9c48ed7b036,"Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, or genetic information. eSVZmySted",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-30964950b5cb0ee8,"Your Role We are seeking a bold, seasoned senior consultant to drive large -scale enterprise data and AI transformations across Southeast Asia.
As a Senior Consultant within Enterprise Transformation, you will enable clients to leverage the power of data & analytics efficiently and successfully throughout their enterprise, in order to optimize their business processes, improve their operations and drive performance improvement.
You’ll architect transformative journeys for our clients—grounded in","[""drive enterprise data and AI transformations"", ""enable clients to leverage data & analytics"", ""optimize business processes"", ""improve operations"", ""drive performance improvement"", ""architect transformative journeys"", ""lead complex, high-impact engagements"", ""orchestrate end-to-end transformation initiatives"", ""bold"", ""seasoned"", ""drive large -scale enterprise data"", ""AI transformations"", ""optimize"", ""improve"", ""leading complex"", ""high -impact engagements""]",16,"[""data"", ""analytics"", ""enterprise transformation"", ""business innovation"", ""AI,""]",5,15,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 8, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 5, ""N/A"": 1}",0.2004498708875531,0.1211375493964248,0.126923400694619,9,0.2668879953297701,0.6642831159409311,0.8270982142857144,0.9581880078303544
in-1cf47669759ad5fe,"Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, or genetic information. x37OjofB8i",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
