job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-0f426aefb28b6547,,drive innovation,Soft,,0.801,High,BERT+GPT,0.84,1.25
in-0f426aefb28b6547,,drive resilience,Soft,,0.703,Medium High,GPT,0.83,0.99
in-0f426aefb28b6547,,achieve engineering excellence,Soft,,0.711,Medium High,GPT,0.88,0.99
in-0f426aefb28b6547,,platforms,Hard,Apply,0.534,Medium Low,BERT (standalone),0.87,0.89
in-0f426aefb28b6547,,resilience through engineering excellence.,Hard,Create,0.555,Medium Low,BERT (standalone),0.89,0.89
in-bc72c206507a23ba,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-bc72c206507a23ba,,value craftsmanship,Soft,,0.645,Medium,GPT,0.87,0.9
in-bc72c206507a23ba,,think customer-first,Soft,,0.647,Medium,GPT,0.89,0.9
in-b8420d63f638d3d6,,design services,Hard,Create,0.772,Medium High,GPT,0.81,1.03
in-b8420d63f638d3d6,,ensure operational readiness,Hard,Analyze,1.0,Very High,BERT+GPT,0.87,1.34
in-b8420d63f638d3d6,,deliver end to end service transition processes,Hard,Apply,1.0,Very High,BERT+GPT,0.7,1.33
in-b8420d63f638d3d6,,designing services,Hard,Create,0.596,Medium Low,BERT (standalone),0.86,0.93
in-79ded432e6d70498,,design and optimize complex SQL queries,Hard,Create,1.0,Very High,BERT+GPT,0.78,1.29
in-79ded432e6d70498,,implement schema changes,Hard,Apply,1.0,Very High,BERT+GPT,0.82,1.3
in-79ded432e6d70498,,configure and validate automated backup and restoration procedures,Hard,Create,0.651,Medium,GPT,0.75,1.0
in-79ded432e6d70498,,manage user roles and permissions,Hard,Apply,1.0,Very High,BERT+GPT,0.76,1.28
in-79ded432e6d70498,,export/import data between systems,Hard,Apply,0.998,Very High,BERT+GPT,0.79,1.3
in-79ded432e6d70498,,execute data quality checks,Hard,Evaluate,1.0,Very High,BERT+GPT,0.78,1.3
in-79ded432e6d70498,,apply statistics updates,Hard,Apply,1.0,Very High,BERT+GPT,0.82,1.3
in-79ded432e6d70498,,manage transaction logs,Hard,Analyze,1.0,Very High,BERT+GPT,0.81,1.3
in-79ded432e6d70498,,test failover recovery,Hard,Evaluate,1.0,Very High,BERT+GPT,0.8,1.3
in-79ded432e6d70498,,perform compliance data extractions,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.3
in-79ded432e6d70498,,document processes and performance findings,Hard,Apply,0.751,Medium High,GPT,0.83,1.0
in-79ded432e6d70498,,Design,Hard,Create,0.695,Medium,BERT (standalone),0.78,0.9
in-79ded432e6d70498,,Configure,Hard,Apply,0.709,Medium High,BERT (standalone),0.87,0.9
in-79ded432e6d70498,,validate automated backup,Hard,Create,0.576,Medium Low,BERT (standalone),0.83,0.9
in-79ded432e6d70498,,restoration procedures,Hard,Apply,0.542,Medium Low,BERT (standalone),0.9,0.9
in-79ded432e6d70498,,permissions following defined security policies,Hard,Remember,0.539,Medium Low,BERT (standalone),0.86,0.9
in-79ded432e6d70498,,encoding,Hard,Apply,0.316,Very Low,BERT (standalone),0.84,0.9
in-79ded432e6d70498,,report violations with remediation scripts,Hard,Apply,0.569,Medium Low,BERT (standalone),0.83,0.9
in-79ded432e6d70498,,patching,Hard,Apply,0.532,Medium Low,BERT (standalone),0.84,0.9
in-79ded432e6d70498,,system audits,Hard,Analyze,0.566,Medium Low,BERT (standalone),0.78,0.9
in-83a95d1642219621,,gather financial plans,Hard,Create,0.593,Medium Low,GPT,0.8,0.9
in-83a95d1642219621,,analyze financial plans,Hard,Create,0.594,Medium Low,GPT,0.81,0.9
in-83a95d1642219621,,prepare recommendations,Hard,Evaluate,0.606,Medium,GPT,0.9,0.9
in-83a95d1642219621,,summarize recommendations,Hard,Evaluate,0.606,Medium,GPT,0.9,0.9
in-83a95d1642219621,,Gathers,Hard,Apply,0.456,Low,BERT (standalone),0.81,0.81
in-83a95d1642219621,,analyzes,Hard,Analyze,0.494,Low,BERT (standalone),0.84,0.81
in-83a95d1642219621,,prepares,Hard,Apply,0.494,Low,BERT (standalone),0.84,0.81
in-83a95d1642219621,,summarizes recommendations for financial plans,Hard,Create,0.495,Low,BERT (standalone),0.85,0.81
in-83a95d1642219621,,trended future requirements,Hard,Apply,0.46,Low,BERT (standalone),0.85,0.81
in-83a95d1642219621,,operating forecasts.,Hard,Apply,0.463,Low,BERT (standalone),0.89,0.81
in-21631aaadb4ac4fd,,leverage AI,Hard,Apply,0.562,Medium Low,GPT,0.75,0.9
in-21631aaadb4ac4fd,,pioneer new frontiers,Soft,,0.635,Medium,GPT,0.79,0.9
in-b8d192fcfcd164b8,,create a profile,Hard,Create,0.664,Medium,GPT,0.74,0.9
in-20819a46539714f8,,develop scheduling and orchestration logic,Hard,Create,0.714,Medium High,GPT,0.83,0.95
in-20819a46539714f8,,maintain scheduling and orchestration logic,Hard,Analyze,0.715,Medium High,GPT,0.83,0.95
in-20819a46539714f8,,coordinate instrument operations,Hard,Apply,0.979,Very High,BERT+GPT,0.9,1.23
in-20819a46539714f8,,Develop,Hard,Create,0.666,Medium,BERT (standalone),0.81,0.85
in-20819a46539714f8,,maintain scheduling,Hard,Analyze,0.674,Medium,BERT (standalone),0.87,0.85
in-20819a46539714f8,,orchestration logic,Hard,Analyze,0.552,Medium Low,BERT (standalone),0.87,0.85
in-137b2785145ae31c,,demonstrate passion for work,Soft,,0.634,Medium,GPT,0.79,0.9
in-e236c0ac48a92dea,,collaborate with team,Soft,,0.705,Medium High,GPT,0.79,0.96
in-e236c0ac48a92dea,,bring innovative ideas,Soft,,0.774,Medium High,BERT+GPT,0.78,1.21
in-e236c0ac48a92dea,,team player,Soft,,0.677,Medium,BERT (standalone),0.75,0.86
in-e236c0ac48a92dea,,thrives in a collaborative environment,Hard,Apply,0.508,Medium Low,BERT (standalone),0.8,0.86
in-86086a304062e156,,develop corporate reports and dashboards,Hard,Create,0.675,Medium,GPT,0.82,0.9
in-86086a304062e156,,support corporate reports and dashboards,Hard,Evaluate,0.675,Medium,GPT,0.82,0.9
in-86086a304062e156,,develop data warehouse technologies,Hard,Create,0.678,Medium,GPT,0.84,0.9
in-86086a304062e156,,support data warehouse technologies,Hard,Evaluate,0.678,Medium,GPT,0.84,0.9
in-cd1ca4069518448a,,drive innovation,Soft,,0.639,Medium,GPT,0.83,0.9
in-cd1ca4069518448a,,enhance public services,Soft,,0.637,Medium,GPT,0.81,0.9
in-cd1ca4069518448a,,manage hybrid working,Soft,,0.635,Medium,GPT,0.79,0.9
in-dc1bd4a85fa0f077,,build shopping baskets,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-2d0ccdc10653d678,,secure cloud resources,Hard,Apply,1.0,Very High,BERT+GPT,0.8,1.3
in-2d0ccdc10653d678,,integrate security into cloud-based applications,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.29
in-2d0ccdc10653d678,,provision and automate using tools,Hard,Create,0.743,Medium High,GPT,0.78,1.0
in-2d0ccdc10653d678,,provisioning,Hard,Apply,0.583,Medium Low,BERT (standalone),0.9,0.9
in-2d0ccdc10653d678,,automation,Hard,Apply,0.541,Medium Low,BERT (standalone),0.9,0.9
in-3957ddd875530637,,drive recurring revenues,Hard,Apply,1.0,Very High,BERT+GPT,0.83,1.4
in-3957ddd875530637,,improve customer lifetime value,Hard,Create,1.0,Very High,BERT+GPT,0.81,1.36
in-3957ddd875530637,,ensure best-in-class live service experience,Hard,Analyze,1.0,Very High,BERT+GPT,0.8,1.4
in-8e51ede1a86af893,,productionise machine learning and AI models,Hard,Create,0.971,Very High,BERT+GPT,0.84,1.24
in-8e51ede1a86af893,,ensure robustness of models,Hard,Create,0.64,Medium,GPT,0.78,0.98
in-8e51ede1a86af893,,ensure scalability of models,Hard,Create,0.641,Medium,GPT,0.79,0.98
in-8e51ede1a86af893,,ensure measurability of models,Hard,Create,0.643,Medium,GPT,0.8,0.98
in-8e51ede1a86af893,,work in a cross-functional team,Soft,,1.0,Very High,BERT+GPT,0.75,1.27
in-8e51ede1a86af893,,AI models,Hard,Create,0.547,Medium Low,BERT (standalone),0.72,0.88
in-8e51ede1a86af893,,ensuring they are robust,Hard,Apply,0.44,Low,BERT (standalone),0.76,0.88
in-8e51ede1a86af893,,scalable,Hard,Apply,0.448,Low,BERT (standalone),0.84,0.88
in-25a71a642585796c,,elevate brand presence,Soft,,0.763,Medium High,BERT+GPT,0.79,1.22
in-25a71a642585796c,,drive consumer engagement,Soft,,0.678,Medium,GPT,0.83,0.95
in-25a71a642585796c,,drive conversion/sales,Soft,,0.798,Medium High,BERT+GPT,0.83,1.22
in-25a71a642585796c,,strategic,Hard,Evaluate,0.542,Medium Low,BERT (standalone),0.87,0.86
in-25a71a642585796c,,experienced,Hard,Apply,0.503,Medium Low,BERT (standalone),0.9,0.86
in-25a71a642585796c,,results,Hard,Apply,0.498,Low,BERT (standalone),0.81,0.86
in-25a71a642585796c,,-driven,Hard,Apply,0.489,Low,BERT (standalone),0.81,0.86
in-25a71a642585796c,,immersive consumer engagement,Hard,Apply,0.507,Medium Low,BERT (standalone),0.87,0.86
in-78e3960e2c6de427,,create inclusive designs,Soft,,0.959,Very High,BERT+GPT,0.83,1.42
in-78e3960e2c6de427,,value diverse perspectives,Soft,,0.96,Very High,BERT+GPT,0.84,1.42
in-78e3960e2c6de427,,be empathetic,Soft,,0.915,Very High,BERT+GPT,0.84,1.4
in-4d23cfdf1e39da47,,provide strategic leadership,Soft,,0.612,Medium,BERT+GPT,0.85,0.93
in-4d23cfdf1e39da47,,provide hands-on direction,Soft,Apply,0.877,High,BERT+GPT,0.81,1.18
in-4d23cfdf1e39da47,,oversee platform operations,Soft,,0.638,Medium,GPT,0.85,0.93
in-4d23cfdf1e39da47,,oversee data integration,Soft,,0.635,Medium,GPT,0.82,0.93
in-4d23cfdf1e39da47,,oversee AI enablement,Soft,,0.631,Medium,GPT,0.79,0.93
in-bcf8e72773555473,,interpret design intent,Hard,Create,0.703,Medium High,GPT,0.81,0.9
in-bcf8e72773555473,,define design intent,Hard,Create,0.699,Medium,GPT,0.78,0.9
in-bcf8e72773555473,,collaborate with teams,Soft,,0.664,Medium,GPT,0.8,0.9
in-bcf8e72773555473,,interpreting,Hard,Understand,0.523,Medium Low,BERT (standalone),0.9,0.81
in-bcf8e72773555473,,defining the design intent of the industrial designer,Hard,Create,0.612,Medium,BERT (standalone),0.7,0.81
in-bcf8e72773555473,,collaborating with mechanical engineering,Hard,Create,0.495,Low,BERT (standalone),0.89,0.81
in-bcf8e72773555473,,packaging,Hard,Apply,0.458,Low,BERT (standalone),0.87,0.81
in-bcf8e72773555473,,tooling teams.,Soft,,0.635,Medium,BERT (standalone),0.8,0.81
in-5910bc38a3003b6c,,provide performance reporting,Hard,Apply,1.0,Very High,BERT+GPT,0.87,1.25
in-5910bc38a3003b6c,,provide insights,Hard,Apply,0.734,Medium High,BERT+GPT,0.83,0.96
in-5910bc38a3003b6c,,provide recommendations,Hard,Evaluate,0.746,Medium High,BERT+GPT,0.9,0.96
in-5910bc38a3003b6c,,conduct capacity planning,Hard,Create,0.656,Medium,BERT+GPT,0.84,0.96
in-5910bc38a3003b6c,,manage resource allocation,Hard,Apply,0.876,High,BERT+GPT,0.86,1.23
in-5910bc38a3003b6c,,implement continuous improvement initiatives,Hard,Create,0.649,Medium,GPT,0.9,0.96
in-b7c6e5df590ec39e,,support renewal contracting processes,Hard,Evaluate,0.717,Medium High,GPT,0.86,0.95
in-b7c6e5df590ec39e,,stay informed on evolving product portfolio,Hard,Apply,0.597,Medium Low,GPT,0.79,0.95
in-b7c6e5df590ec39e,,quickly learn new offerings,Hard,Apply,0.596,Medium Low,GPT,0.78,0.95
in-b7c6e5df590ec39e,,communicate the value of new offerings,Soft,,0.855,High,BERT+GPT,0.77,1.23
in-b7c6e5df590ec39e,,quickly learn,Hard,Apply,0.438,Low,BERT (standalone),0.78,0.85
in-9730c787771f8c61,,promote inclusion,Soft,,0.641,Medium,GPT,0.84,0.9
in-9730c787771f8c61,,commit to long-term change,Soft,,0.632,Medium,GPT,0.77,0.9
in-9730c787771f8c61,,create a welcoming environment,Soft,,0.636,Medium,GPT,0.8,0.9
in-e96393a458fef0cb,,collaborate with clients and interdisciplinary teams,Soft,,0.992,Very High,BERT+GPT,0.87,1.02
in-e96393a458fef0cb,,develop impactful analytics solutions,Hard,Create,1.0,Very High,BERT+GPT,0.86,1.33
in-e96393a458fef0cb,,optimize code,Hard,Evaluate,1.0,Very High,BERT+GPT,0.78,1.33
in-e96393a458fef0cb,,solve real-world business problems,Hard,Evaluate,1.0,Very High,BERT+GPT,0.81,1.33
in-e96393a458fef0cb,,collaborate with clients,Hard,Evaluate,0.585,Medium Low,BERT (standalone),0.82,0.92
in-6ba0cad0e74273c1,,ensure quality and accurate TTM layouts,Hard,Evaluate,1.0,Very High,BERT+GPT,0.78,1.29
in-6ba0cad0e74273c1,,conduct general TTM duties,Hard,Apply,1.0,Very High,BERT+GPT,0.77,1.32
in-6ba0cad0e74273c1,,conduct general labour duties,Hard,Apply,1.0,Very High,BERT+GPT,0.8,1.32
in-6ba0cad0e74273c1,,provide excellent customer service,Soft,,0.871,High,BERT+GPT,0.83,1.32
in-6ba0cad0e74273c1,,communicate with the public,Soft,,0.712,Medium High,GPT,0.78,1.01
in-6ba0cad0e74273c1,,ensure quality,Hard,Analyze,0.706,Medium High,BERT (standalone),0.8,0.91
in-6ba0cad0e74273c1,,ensure timely layout of TTM,Hard,Analyze,0.697,Medium,BERT (standalone),0.74,0.91
in-6ba0cad0e74273c1,,communication,Soft,,0.791,Medium High,BERT (standalone),0.9,0.91
in-3f2ddb2d883a1147,,work in diverse teams,Soft,,0.655,Medium,GPT,0.74,0.9
in-3f2ddb2d883a1147,,deliver work of the highest standards of quality and integrity,Soft,,0.677,Medium,GPT,0.7,0.9
in-3f2ddb2d883a1147,,perform data engineering workflows,Hard,Create,0.597,Medium Low,GPT,0.83,0.9
in-753f7fe838c1e5a4,,deliver precise laboratory results,Hard,Apply,0.71,Medium High,BERT+GPT,0.83,0.93
in-753f7fe838c1e5a4,,maintain high professional standards,Soft,,0.896,High,BERT+GPT,0.85,1.22
in-753f7fe838c1e5a4,,meet competence requirements for MLS practitioners,Hard,Apply,0.593,Medium Low,GPT,0.83,0.93
in-753f7fe838c1e5a4,,communicate effectively,Soft,,0.674,Medium,GPT,0.9,0.93
in-753f7fe838c1e5a4,,collaborate in a team setting,Soft,,0.682,Medium,GPT,0.75,0.93
in-753f7fe838c1e5a4,,demonstrate professional integrity,Soft,,1.0,Very High,BERT+GPT,0.9,1.19
in-753f7fe838c1e5a4,,work within an IANZ-accredited medical laboratory,Hard,Apply,0.619,Medium,GPT,0.82,0.93
in-753f7fe838c1e5a4,,work in specialist laboratory disciplines,Hard,Remember,0.619,Medium,GPT,0.82,0.93
in-753f7fe838c1e5a4,,thrive in a team setting,Soft,,0.669,Medium,BERT (standalone),0.72,0.84
in-753f7fe838c1e5a4,,delivering precise,Hard,Apply,0.5,Low,BERT (standalone),0.86,0.84
in-753f7fe838c1e5a4,,meet competence requirements,Hard,Apply,0.48,Low,BERT (standalone),0.86,0.84
in-753f7fe838c1e5a4,,interpersonal,Soft,,0.679,Medium,BERT (standalone),0.9,0.84
in-753f7fe838c1e5a4,,organisational,Hard,Apply,0.443,Low,BERT (standalone),0.9,0.84
in-753f7fe838c1e5a4,,communication skills.,Soft,,0.651,Medium,BERT (standalone),0.9,0.84
in-753f7fe838c1e5a4,,sense of,Hard,Apply,0.313,Very Low,BERT (standalone),0.71,0.84
in-753f7fe838c1e5a4,,personal responsibility.,Hard,Apply,0.383,Very Low,BERT (standalone),0.9,0.84
in-c98f2a57e04d73aa,,navigate stairs,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.41
in-c98f2a57e04d73aa,,climb a ladder,Hard,Apply,1.0,Very High,BERT+GPT,0.72,1.41
in-c98f2a57e04d73aa,,change prices on signs,Hard,Apply,1.0,Very High,BERT+GPT,0.74,1.41
in-c98f2a57e04d73aa,,wash walls,Hard,Apply,1.0,Very High,BERT+GPT,0.74,1.41
in-c98f2a57e04d73aa,,perform maintenance,Hard,Apply,1.0,Very High,BERT+GPT,0.88,1.3
in-2e43cfa3de5cdbea,,deliver services,Soft,,0.639,Medium,GPT,0.83,0.9
in-2e43cfa3de5cdbea,,implement strategies,Hard,Evaluate,0.604,Medium,GPT,0.89,0.9
in-2e43cfa3de5cdbea,,operate systems,Hard,Evaluate,0.594,Medium Low,GPT,0.81,0.9
in-2e43cfa3de5cdbea,,detect issues,Hard,Analyze,0.67,Medium,GPT,0.78,0.9
in-2e43cfa3de5cdbea,,respond to issues,Hard,Apply,0.562,Medium Low,GPT,0.75,0.9
in-ded18f6e46a95424,,work autonomously,Soft,,0.641,Medium,GPT,0.84,0.9
in-ded18f6e46a95424,,collaborate with colleagues,Soft,,0.643,Medium,GPT,0.85,0.9
in-ded18f6e46a95424,,working,Hard,Apply,0.304,Very Low,BERT (standalone),0.81,0.81
in-1917bdfe06d00a1b,,think creatively,Soft,,0.734,Medium High,BERT+GPT,0.83,1.18
in-1917bdfe06d00a1b,,lead technically,Soft,,0.64,Medium,GPT,0.83,0.94
in-1917bdfe06d00a1b,,translate ideas into systems,Hard,Understand,0.733,Medium High,GPT,0.79,0.94
in-1917bdfe06d00a1b,,technical leadership,Hard,Apply,0.46,Low,BERT (standalone),0.89,0.85
in-1917bdfe06d00a1b,,translate bold ideas into reliable,Hard,Understand,0.652,Medium,BERT (standalone),0.78,0.85
in-1917bdfe06d00a1b,,real -world systems.,Hard,Apply,0.496,Low,BERT (standalone),0.78,0.85
in-cd552df1ee9dc92e,,provide break fix,Hard,Apply,0.562,Medium Low,GPT,0.75,0.9
in-cd552df1ee9dc92e,,diagnose faults,Hard,Analyze,0.674,Medium,GPT,0.81,0.9
in-cd552df1ee9dc92e,,resolve faults,Hard,Apply,0.593,Medium Low,GPT,0.8,0.9
in-34fb68745b113c14,,debate ideas,Soft,,0.631,Medium,GPT,0.77,0.9
in-34fb68745b113c14,,fix things in daylight,Soft,,0.628,Medium,GPT,0.74,0.9
in-34fb68745b113c14,,keep a sense of humor,Soft,,0.623,Medium,GPT,0.7,0.9
in-34fb68745b113c14,,ship fast,Soft,,0.625,Medium,GPT,0.72,0.9
in-34fb68745b113c14,,sweat the details,Soft,,0.629,Medium,GPT,0.75,0.9
in-c15359c2a742a005,,develop individual plans,Soft,,0.611,Medium,GPT,0.82,0.9
in-c15359c2a742a005,,access global opportunities,Soft,,0.643,Medium,GPT,0.85,0.9
in-c15359c2a742a005,,team up,Soft,,0.648,Medium,GPT,0.69,0.9
in-ceb9ec4905c662f3,,guide clients through digital transformation,Hard,Apply,0.572,Medium Low,GPT,0.84,0.9
in-ceb9ec4905c662f3,,lead strategic digital transformation programs,Hard,Create,0.6,Medium Low,GPT,0.85,0.9
in-ceb9ec4905c662f3,,partner with clients,Soft,,0.633,Medium,GPT,0.78,0.9
in-ceb9ec4905c662f3,,shape omnichannel roadmaps,Hard,Understand,0.598,Medium Low,GPT,0.84,0.9
in-ceb9ec4905c662f3,,execute omnichannel roadmaps,Hard,Apply,0.681,Medium,GPT,0.86,0.9
in-fdeeccbc0cd16011,,use Python,Hard,Apply,0.663,Medium,GPT,0.74,0.9
in-fdeeccbc0cd16011,,use Spark,Hard,Apply,0.661,Medium,GPT,0.72,0.9
in-fdeeccbc0cd16011,,use Jupyter Notebooks,Hard,Apply,0.671,Medium,GPT,0.79,0.9
in-fdeeccbc0cd16011,,use Java,Hard,Apply,0.659,Medium,GPT,0.71,0.9
in-fdeeccbc0cd16011,,use SQL,Hard,Apply,0.657,Medium,GPT,0.69,0.9
in-fdeeccbc0cd16011,,use Shell scripting,Hard,Apply,0.668,Medium,GPT,0.77,0.9
in-fdeeccbc0cd16011,,programming,Hard,Create,0.424,Low,BERT (standalone),0.9,0.81
in-fdeeccbc0cd16011,,scripting languages,Hard,Apply,0.421,Low,BERT (standalone),0.87,0.81
in-507e2520b9a9cd50,,develop long-term strategies,Soft,,0.895,High,GPT,0.86,1.25
in-507e2520b9a9cd50,,execute long-term strategies,Soft,,0.841,High,BERT+GPT,0.83,1.26
in-507e2520b9a9cd50,,ensure alignment with marketing objectives,Soft,,0.705,Medium High,GPT,0.83,0.99
in-507e2520b9a9cd50,,ensure alignment with sales objectives,Soft,,0.701,Medium High,GPT,0.8,0.99
in-507e2520b9a9cd50,,developing,Hard,Create,0.552,Medium Low,BERT (standalone),0.9,0.89
in-507e2520b9a9cd50,,ensuring alignment,Hard,Apply,0.457,Low,BERT (standalone),0.86,0.89
in-0ce4ee994f5986ef,,analyze complex service requests,Hard,Analyze,0.722,Medium High,GPT,0.82,0.92
in-0ce4ee994f5986ef,,troubleshoot production incidents,Hard,Apply,0.743,Medium High,BERT+GPT,0.89,0.92
in-0ce4ee994f5986ef,,resolve complex service requests,Hard,Apply,1.0,Very High,BERT+GPT,0.82,1.2
in-0ce4ee994f5986ef,,apply ITIL principles,Hard,Apply,0.717,Medium High,GPT,0.79,0.92
in-0ce4ee994f5986ef,,utilize ServiceNow for incident management,Soft,,0.627,Medium,GPT,0.83,0.92
in-0ce4ee994f5986ef,,perform advanced troubleshooting of remote connectivity,Hard,Apply,0.726,Medium High,GPT,0.85,0.92
in-0ce4ee994f5986ef,,document solutions,Hard,Apply,0.727,Medium High,GPT,0.86,0.92
in-0ce4ee994f5986ef,,provide technical guidance,Soft,,0.628,Medium,GPT,0.84,0.92
in-0ce4ee994f5986ef,,train junior team members,Soft,,0.675,Medium,GPT,0.77,0.92
in-0ce4ee994f5986ef,,Act as the final escalation point,Hard,Apply,0.477,Low,BERT (standalone),0.74,0.83
in-0ce4ee994f5986ef,,quickly,Hard,Apply,0.443,Low,BERT (standalone),0.81,0.83
in-0ce4ee994f5986ef,,analyze,Hard,Analyze,0.643,Medium,BERT (standalone),0.81,0.83
in-0ce4ee994f5986ef,,troubleshoot,Hard,Apply,0.655,Medium,BERT (standalone),0.9,0.83
in-0ce4ee994f5986ef,,ensuring strict adherence to SLAs.,Hard,Apply,0.485,Low,BERT (standalone),0.78,0.83
in-0ce4ee994f5986ef,,efficient,Hard,Apply,0.321,Very Low,BERT (standalone),0.87,0.83
in-e3f60221ac0f2120,,recognize diversity of thought,Soft,,0.636,Medium,GPT,0.8,0.9
in-e3f60221ac0f2120,,value diversity of people,Soft,,0.631,Medium,GPT,0.77,0.9
in-e3f60221ac0f2120,,appreciate effort,Soft,,0.641,Medium,GPT,0.84,0.9
in-aff3b59d34df3979,,monitor product requirements,Hard,Analyze,0.681,Medium,GPT,0.86,0.9
in-aff3b59d34df3979,,manage regulations and standards,Hard,Apply,0.675,Medium,GPT,0.82,0.9
in-9452a9b385fd8b8a,,architect purchasing system,Hard,Create,0.679,Medium,GPT,0.85,0.9
in-9452a9b385fd8b8a,,lead purchasing system,Soft,,0.636,Medium,GPT,0.8,0.9
in-6158fe7c20817c4d,,work at heights,Hard,Apply,0.885,High,BERT+GPT,0.74,1.23
in-6158fe7c20817c4d,,access buildings by ladders,Hard,Create,0.623,Medium,GPT,0.78,0.95
in-6158fe7c20817c4d,,use swing stages,Hard,Apply,0.7,Medium High,GPT,0.74,0.95
in-6158fe7c20817c4d,,operate mechanical lifts,Hard,Evaluate,0.628,Medium,GPT,0.82,0.95
in-6158fe7c20817c4d,,accessing buildings by,Hard,Create,0.52,Medium Low,BERT (standalone),0.8,0.85
in-eedf08e30be9ab51,,research AI-assisted security,Hard,Remember,0.88,High,GPT,0.87,1.32
in-eedf08e30be9ab51,,implement AI-assisted security,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.34
in-eedf08e30be9ab51,,own KPIs,Hard,Apply,1.0,Very High,BERT+GPT,0.71,1.36
in-eedf08e30be9ab51,,demonstrate multiplier effects,Hard,Evaluate,0.699,Medium,GPT,0.88,1.04
in-eedf08e30be9ab51,,research,Hard,Remember,0.592,Medium Low,BERT (standalone),0.84,0.94
in-43ffd2d0c02da3c8,,investigate complaints and NCs,Hard,Analyze,0.692,Medium,GPT,0.8,0.93
in-43ffd2d0c02da3c8,,select methods and techniques for solutions,Hard,Apply,0.609,Medium,GPT,0.79,0.93
in-43ffd2d0c02da3c8,,drive corrective actions,Hard,Apply,0.906,Very High,BERT+GPT,0.83,1.18
in-43ffd2d0c02da3c8,,verify effectiveness of actions,Hard,Evaluate,0.693,Medium,GPT,0.81,0.93
in-43ffd2d0c02da3c8,,demonstrate good judgment,Soft,,0.658,Medium,GPT,0.83,0.93
in-43ffd2d0c02da3c8,,Quality input on problems,Hard,Apply,0.488,Low,BERT (standalone),0.77,0.83
in-43ffd2d0c02da3c8,,demonstrating,Hard,Apply,0.478,Low,BERT (standalone),0.9,0.83
in-43ffd2d0c02da3c8,,good judgment,Hard,Apply,0.411,Low,BERT (standalone),0.78,0.83
in-43ffd2d0c02da3c8,,selecting methods,Hard,Apply,0.49,Low,BERT (standalone),0.84,0.83
in-43ffd2d0c02da3c8,,techniques for obtaining solutions,Hard,Apply,0.49,Low,BERT (standalone),0.83,0.83
in-43ffd2d0c02da3c8,,verifying effectiveness for assigned area.,Hard,Evaluate,0.478,Low,BERT (standalone),0.83,0.83
in-317a89b398a6097a,,design high-throughput data platforms,Hard,Create,1.0,Very High,GPT,0.86,1.4
in-317a89b398a6097a,,build high-throughput data platforms,Hard,Create,1.0,Very High,GPT,0.85,1.41
in-317a89b398a6097a,,operate high-throughput data platforms,Hard,Evaluate,1.0,Very High,BERT+GPT,0.84,1.41
in-317a89b398a6097a,,build production ML/analytics services,Hard,Create,1.0,Very High,GPT,0.86,1.4
in-317a89b398a6097a,,operate production ML/analytics services,Hard,Evaluate,1.0,Very High,BERT+GPT,0.83,1.41
in-317a89b398a6097a,,design,Hard,Create,0.739,Medium High,BERT (standalone),0.78,0.98
in-317a89b398a6097a,,build,Hard,Create,0.734,Medium High,BERT (standalone),0.75,0.98
in-885fd166e4f6b283,,manage energy risk,Hard,Apply,0.667,Medium,GPT,0.76,0.9
in-885fd166e4f6b283,,secure access to power and gas resources,Hard,Remember,0.665,Medium,GPT,0.75,0.9
in-885fd166e4f6b283,,reach net zero,Hard,Apply,0.558,Medium Low,GPT,0.72,0.9
in-d1165289a3b0f73c,,deliver superior employment experience,Soft,,0.644,Medium,GPT,0.86,0.9
in-e633bacb75424345,,gather requirements,Hard,Apply,0.601,Medium,GPT,0.87,0.9
in-e633bacb75424345,,invest in technology,Hard,Analyze,0.616,Medium,GPT,0.78,0.9
in-e633bacb75424345,,develop products,Hard,Create,0.705,Medium High,GPT,0.83,0.9
in-e633bacb75424345,,maintain solutions,Hard,Analyze,0.71,Medium High,GPT,0.86,0.9
in-e633bacb75424345,,plan solutions,Soft,,0.608,Medium,GPT,0.8,0.9
in-e633bacb75424345,,buy solutions,Hard,Apply,0.59,Medium Low,GPT,0.78,0.9
in-e633bacb75424345,,measure solutions,Hard,Evaluate,0.707,Medium High,GPT,0.84,0.9
in-e633bacb75424345,,engineer solutions,Hard,Create,0.71,Medium High,GPT,0.86,0.9
in-e633bacb75424345,,analyze data,Hard,Analyze,0.696,Medium,GPT,0.77,0.9
in-c6ad3daecee7244b,,develop new skills,Soft,,0.631,Medium,GPT,0.76,0.9
in-c6ad3daecee7244b,,progress your career,Soft,,0.633,Medium,GPT,0.78,0.9
in-c6ad3daecee7244b,,handle your role,Soft,,0.628,Medium,GPT,0.74,0.9
in-512f831123e621ba,,manage multiple systems,Hard,Apply,0.703,Medium High,GPT,0.81,0.9
in-512f831123e621ba,,reduce inefficiency and waste,Soft,,0.608,Medium,GPT,0.8,0.9
in-512f831123e621ba,,develop electromechanical products,Hard,Create,0.716,Medium High,GPT,0.9,0.9
