job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-bce3df2f383c3f80,,explore new methodologies,Soft,N/A,0.612,Medium,LLM,0.83,0.9
in-bce3df2f383c3f80,,embrace technology,Soft,N/A,0.615,Medium,LLM,0.86,0.9
in-6ee798b130cf3caa,,manage legacy system migration,Hard,Apply,0.643,Medium,LLM,0.8,0.9
in-6ee798b130cf3caa,,manage CRs,Hard,Apply,0.634,Medium,LLM,0.74,0.9
in-acb2a7db662d2b2b,,collaborate with data scientists,Soft,N/A,0.666,Medium,LLM,0.82,0.94
in-acb2a7db662d2b2b,,collaborate with product teams,Soft,N/A,0.693,Medium,LLM,0.8,0.94
in-acb2a7db662d2b2b,,collaborate with engineers,Soft,N/A,0.669,Medium,LLM,0.84,0.94
in-acb2a7db662d2b2b,,collaborate with researchers,Soft,N/A,0.672,Medium,LLM,0.86,0.94
in-acb2a7db662d2b2b,,integrate ML models into real-world applications,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.22
in-19e9ead015fac709,,perform application reviews,Hard,Evaluate,0.843,High,BERT+LLM,0.86,0.96
in-19e9ead015fac709,,perform code reviews,Hard,Evaluate,0.998,Very High,BERT+LLM,0.77,1.22
in-19e9ead015fac709,,provide constructive feedback on quality,Soft,N/A,0.794,Medium High,BERT+LLM,0.82,1.25
in-19e9ead015fac709,,provide constructive feedback on design,Soft,N/A,0.651,Medium,LLM,0.81,0.96
in-19e9ead015fac709,,provide constructive feedback on implementation,Soft,N/A,0.658,Medium,LLM,0.86,0.96
in-19e9ead015fac709,,ensure applications meet high standards of performance,Hard,Analyze,0.75,Medium High,LLM,0.81,0.96
in-19e9ead015fac709,,ensure applications meet high standards of reliability,Hard,Analyze,0.75,Medium High,LLM,0.81,0.96
in-19e9ead015fac709,,troubleshoot incidents using advanced tracing,Hard,Apply,0.757,Medium High,LLM,0.85,0.96
in-19e9ead015fac709,,investigate incidents using advanced tracing,Hard,Analyze,0.756,Medium High,LLM,0.84,0.96
in-19e9ead015fac709,,diagnose incidents using advanced tracing,Hard,Analyze,0.753,Medium High,LLM,0.82,0.96
in-19e9ead015fac709,,troubleshoot incidents using alerting,Hard,Apply,0.758,Medium High,LLM,0.86,0.96
in-19e9ead015fac709,,investigate incidents using alerting,Hard,Analyze,0.757,Medium High,LLM,0.85,0.96
in-19e9ead015fac709,,diagnose incidents using alerting,Hard,Analyze,0.753,Medium High,LLM,0.83,0.96
in-19e9ead015fac709,,troubleshoot incidents using log analysis,Hard,Analyze,0.753,Medium High,LLM,0.82,0.96
in-19e9ead015fac709,,investigate incidents using log analysis,Hard,Analyze,0.752,Medium High,LLM,0.82,0.96
in-19e9ead015fac709,,diagnose incidents using log analysis,Hard,Analyze,0.749,Medium High,LLM,0.8,0.96
in-19e9ead015fac709,,test front-end applications,Hard,Evaluate,0.757,Medium High,LLM,0.85,0.96
in-19e9ead015fac709,,debug front-end applications,Hard,Analyze,1.0,Very High,BERT+LLM,0.84,1.25
in-19e9ead015fac709,,ensure cross-browser compatibility,Hard,Analyze,1.0,Very High,BERT+LLM,0.87,1.25
in-19e9ead015fac709,,ensure responsiveness,Hard,Analyze,1.0,Very High,BERT+LLM,0.9,1.22
in-19e9ead015fac709,,ensure performance optimization,Hard,Analyze,0.849,High,BERT+LLM,0.9,0.96
in-19e9ead015fac709,,research emerging technologies,Soft,N/A,0.661,Medium,LLM,0.88,0.96
in-19e9ead015fac709,,identify emerging technologies,Soft,N/A,0.844,High,BERT+LLM,0.89,1.24
in-19e9ead015fac709,,coordinate demonstrations,Soft,N/A,0.818,High,BERT+LLM,0.9,1.25
in-19e9ead015fac709,,coordinate proof of concept initiatives,Soft,N/A,0.775,Medium High,BERT+LLM,0.8,1.23
in-19e9ead015fac709,,design,Hard,Create,0.605,Medium,BERT (standalone),0.78,0.87
in-19e9ead015fac709,,implementation,Hard,Apply,0.508,Medium Low,BERT (standalone),0.9,0.87
in-19e9ead015fac709,,Troubleshoot,Hard,Apply,0.674,Medium,BERT (standalone),0.9,0.87
in-19e9ead015fac709,,investigate,Hard,Analyze,0.674,Medium,BERT (standalone),0.9,0.87
in-19e9ead015fac709,,diagnose incidents,Hard,Analyze,0.668,Medium,BERT (standalone),0.86,0.87
in-19e9ead015fac709,,Testing,Hard,Evaluate,0.552,Medium Low,BERT (standalone),0.81,0.87
in-19e9ead015fac709,,Research,Hard,Remember,0.555,Medium Low,BERT (standalone),0.84,0.87
in-0e90bf021391ad2a,,undergo training in Mendix,Hard,Apply,0.564,Medium Low,LLM,0.77,0.9
in-0e90bf021391ad2a,,undergo certification in Mendix,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9
in-5593dda24a007762,,perform joinery,Hard,Apply,0.674,Medium,LLM,0.81,0.9
in-d0c8c3f7f96f1ea8,,manage end-to-end administration of procurement contracts,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.23
in-d0c8c3f7f96f1ea8,,detail,Hard,Understand,0.65,Medium,BERT (standalone),0.78,0.85
in-d0c8c3f7f96f1ea8,,-oriented,Hard,Apply,0.477,Low,BERT (standalone),0.87,0.85
in-d0c8c3f7f96f1ea8,,organized administrator,Hard,Analyze,0.437,Low,BERT (standalone),0.9,0.85
in-1e75206c2a0eb98c,,work autonomously,Soft,N/A,0.87,High,BERT+LLM,0.84,1.32
in-1e75206c2a0eb98c,,achieve day to day objectives,Soft,N/A,0.833,High,BERT+LLM,0.63,1.32
in-1e75206c2a0eb98c,,own a variety of activities,Soft,N/A,0.84,High,BERT+LLM,0.75,1.3
in-1e75206c2a0eb98c,,ensure compliance with Secure by Design,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.31
in-1e75206c2a0eb98c,,ensure compliance with project milestones,Hard,Analyze,0.76,Medium High,LLM,0.82,1.01
in-1e75206c2a0eb98c,,ensure compliance with customer KPIs,Hard,Analyze,0.755,Medium High,LLM,0.79,1.01
in-1e75206c2a0eb98c,,ensure compliance with SLAs,Hard,Analyze,0.753,Medium High,LLM,0.78,1.01
in-1e75206c2a0eb98c,,self,Hard,Apply,0.529,Medium Low,BERT (standalone),0.72,0.91
in-1e75206c2a0eb98c,,-motivated,Hard,Apply,0.548,Medium Low,BERT (standalone),0.9,0.91
in-1e75206c2a0eb98c,,project,Hard,Apply,0.494,Low,BERT (standalone),0.81,0.91
in-a373fc39bc0337f9,,partner with technical leads,Soft,N/A,0.863,High,BERT+LLM,0.79,1.36
in-a373fc39bc0337f9,,partner with architects,Soft,N/A,0.706,Medium High,LLM,0.81,1.04
in-a373fc39bc0337f9,,partner with product stakeholders,Soft,N/A,0.832,High,BERT+LLM,0.86,1.32
in-a373fc39bc0337f9,,gain visibility into decision-making,Soft,N/A,0.841,High,BERT+LLM,0.83,1.35
in-a373fc39bc0337f9,,architects,Hard,Create,0.599,Medium Low,BERT (standalone),0.9,0.94
in-5f27e2c930c157e7,,strengthen bonds,Soft,N/A,0.639,Medium,LLM,0.83,0.9
in-5f27e2c930c157e7,,create supportive workplace community,Soft,N/A,0.643,Medium,LLM,0.86,0.9
in-5f27e2c930c157e7,,foster joy,Soft,N/A,0.627,Medium,LLM,0.74,0.9
in-5f27e2c930c157e7,,foster laughter,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-5f27e2c930c157e7,,foster fulfilment in daily tasks,Soft,N/A,0.632,Medium,LLM,0.77,0.9
in-ca9cb73a9119aa2c,,utilize scheduling packages,Hard,Apply,1.0,Very High,BERT+LLM,0.86,1.24
in-ca9cb73a9119aa2c,,communicate orally,Soft,N/A,0.689,Medium,LLM,0.86,0.96
in-ca9cb73a9119aa2c,,communicate in writing,Soft,N/A,0.681,Medium,LLM,0.8,0.96
in-ca9cb73a9119aa2c,,oral,Hard,Apply,0.359,Very Low,BERT (standalone),0.72,0.87
in-591531d5445e36c2,,participate in code committee,Soft,N/A,0.656,Medium,LLM,0.8,0.97
in-591531d5445e36c2,,write blog posts,Soft,N/A,0.649,Medium,LLM,0.74,0.97
in-591531d5445e36c2,,develop training modules,Hard,Create,0.965,Very High,LLM,0.82,1.23
in-591531d5445e36c2,,teach training modules,Hard,Apply,0.991,Very High,BERT+LLM,0.8,1.25
in-591531d5445e36c2,,develop SME section,Hard,Create,0.753,Medium High,LLM,0.77,0.97
in-591531d5445e36c2,,maintain SME section,Hard,Analyze,1.0,Very High,BERT+LLM,0.78,1.26
in-591531d5445e36c2,,lead a team,Soft,N/A,0.7,Medium High,LLM,0.69,0.97
in-591531d5445e36c2,,collaborate with others,Soft,N/A,0.659,Medium,LLM,0.81,0.97
in-591531d5445e36c2,,Writing blog posts on code updates,Hard,Create,0.67,Medium,BERT (standalone),0.75,0.88
in-591531d5445e36c2,,Develop,Hard,Create,0.681,Medium,BERT (standalone),0.81,0.88
in-591531d5445e36c2,,Develop,Hard,Create,0.68,Medium,BERT (standalone),0.81,0.88
in-0e0903e2d2422d4c,,serving communities impacted,Hard,Apply,0.477,Low,BERT (standalone),0.86,0.81
in-2849d6eb3b902c89,,undertake a wide variety of jobs,Soft,N/A,0.861,High,BERT+LLM,0.74,1.34
in-2849d6eb3b902c89,,learn new skills,Soft,N/A,0.85,High,BERT+LLM,0.76,1.32
in-2849d6eb3b902c89,,do’ attitude,Hard,Apply,0.48,Low,BERT (standalone),0.77,0.93
in-1750ee1a3e08b5fa,,support Member States in data production,Hard,Evaluate,0.669,Medium,LLM,0.78,0.9
in-1750ee1a3e08b5fa,,support Member States in data validation,Hard,Evaluate,0.669,Medium,LLM,0.78,0.9
in-1750ee1a3e08b5fa,,support Member States in data use,Hard,Evaluate,0.664,Medium,LLM,0.74,0.9
in-549ec93858c76850,,communicate commitments,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-58f0433b40ec8a90,,work with product owners,Soft,N/A,0.762,Medium High,BERT+LLM,0.76,1.28
in-58f0433b40ec8a90,,work with software engineers,Soft,N/A,0.671,Medium,LLM,0.79,0.99
in-13e3f942e2165e43,,show understanding,Soft,N/A,0.715,Medium High,BERT+LLM,0.88,1.16
in-13e3f942e2165e43,,show empathy,Soft,N/A,0.766,Medium High,LLM,0.77,1.0
in-13e3f942e2165e43,,help people,Soft,N/A,0.807,High,BERT+LLM,0.74,1.28
in-13e3f942e2165e43,,be friendly,Soft,N/A,0.678,Medium,BERT+LLM,0.8,1.16
in-13e3f942e2165e43,,be generous,Soft,N/A,0.794,Medium High,BERT+LLM,0.8,1.27
in-13e3f942e2165e43,,be considerate,Soft,N/A,0.834,High,BERT+LLM,0.85,1.26
in-13e3f942e2165e43,,empathetic,Hard,Apply,0.543,Medium Low,BERT (standalone),0.9,0.9
in-13e3f942e2165e43,,go out of your way,Hard,Apply,0.499,Low,BERT (standalone),0.68,0.9
in-00c96e30c943a2f3,,collaborate openly,Soft,N/A,0.688,Medium,LLM,0.86,0.96
in-00c96e30c943a2f3,,shape ideas,Soft,N/A,0.674,Medium,LLM,0.75,0.96
in-00c96e30c943a2f3,,build with others,Soft,N/A,0.831,High,BERT+LLM,0.76,1.24
in-7e6b7c9513e8765c,,train models,Hard,Create,0.589,Medium Low,LLM,0.77,0.9
in-acaec4bdd3e165c3,,shape the future of travel,Soft,N/A,0.627,Medium,LLM,0.73,0.9
in-acaec4bdd3e165c3,,partner with companies,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-acaec4bdd3e165c3,,create revenue streams,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-66c4878071486682,,implement models in production,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.24
in-66c4878071486682,,evolve bidding stack,Hard,Apply,0.598,Medium Low,LLM,0.78,0.95
in-66c4878071486682,,work closely with pricing teams,Soft,N/A,0.661,Medium,BERT+LLM,0.76,1.11
in-66c4878071486682,,work closely with data teams,Soft,N/A,0.694,Medium,LLM,0.74,0.95
in-66c4878071486682,,work closely with engineering teams,Soft,N/A,0.7,Medium,LLM,0.79,0.95
in-66c4878071486682,,work closely with product teams,Soft,N/A,0.696,Medium,LLM,0.76,0.95
in-66c4878071486682,,data,Hard,Apply,0.44,Low,BERT (standalone),0.72,0.86
in-66c4878071486682,,continuously evolve our bidding stack.,Hard,Apply,0.461,Low,BERT (standalone),0.8,0.86
in-637ce4ff0662e5c9,,architect web applications,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.33
in-637ce4ff0662e5c9,,write optimised SQL for massive data sets,Hard,Create,1.0,Very High,BERT+LLM,0.75,1.33
in-637ce4ff0662e5c9,,structure extensible data and application logic,Hard,Analyze,0.97,Very High,BERT+LLM,0.82,1.02
in-637ce4ff0662e5c9,,design high-quality APIs,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.32
in-637ce4ff0662e5c9,,application logic,Hard,Analyze,0.589,Medium Low,BERT (standalone),0.84,0.92
in-eb52e661342291e6,,collaborate with team,Soft,N/A,0.662,Medium,LLM,0.79,0.9
in-eb52e661342291e6,,connect with colleagues,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-965f58ca3e59d3f2,,see things differently,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-965f58ca3e59d3f2,,get things done,Soft,N/A,0.627,Medium,LLM,0.73,0.9
in-bd8c71f88be04865,,submit application,Soft,N/A,0.643,Medium,LLM,0.86,0.9
in-bd8c71f88be04865,,email resume,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-bd8c71f88be04865,,email cover letter,Soft,N/A,0.631,Medium,LLM,0.76,0.9
in-bd8c71f88be04865,,showcase work in portfolio,Soft,N/A,0.632,Medium,LLM,0.77,0.9
in-f9b044cec549cb2e,,code applications,Hard,Apply,0.728,Medium High,LLM,0.84,0.97
in-f9b044cec549cb2e,,test applications,Hard,Evaluate,0.728,Medium High,LLM,0.84,0.97
in-f9b044cec549cb2e,,deploy applications,Hard,Apply,1.0,Very High,BERT+LLM,0.89,1.25
in-f9b044cec549cb2e,,coding,Hard,Apply,0.507,Medium Low,BERT (standalone),0.78,0.87
in-f9b044cec549cb2e,,testing,Hard,Evaluate,0.55,Medium Low,BERT (standalone),0.81,0.87
in-43673d3abd58af2e,,lead design of healthcare applications,Hard,Create,0.716,Medium High,LLM,0.8,0.92
in-43673d3abd58af2e,,lead development of healthcare applications,Hard,Create,0.635,Medium,LLM,0.83,0.92
in-43673d3abd58af2e,,lead rollout of healthcare applications,Hard,Apply,0.811,High,BERT+LLM,0.82,1.09
in-43673d3abd58af2e,,lead design of data services,Hard,Create,0.707,Medium High,LLM,0.74,0.92
in-43673d3abd58af2e,,lead development of data services,Hard,Create,0.628,Medium,LLM,0.77,0.92
in-43673d3abd58af2e,,lead rollout of data services,Hard,Apply,0.597,Medium Low,LLM,0.75,0.92
in-43673d3abd58af2e,,skilled,Hard,Apply,0.477,Low,BERT (standalone),0.81,0.83
in-43673d3abd58af2e,,hands,Hard,Apply,0.471,Low,BERT (standalone),0.75,0.83
in-43673d3abd58af2e,,-on,Hard,Apply,0.417,Low,BERT (standalone),0.69,0.83
in-43673d3abd58af2e,,lead the design,Hard,Create,0.617,Medium,BERT (standalone),0.73,0.83
in-43673d3abd58af2e,,development,Hard,Create,0.523,Medium Low,BERT (standalone),0.9,0.83
in-43673d3abd58af2e,,data services.,Hard,Apply,0.475,Low,BERT (standalone),0.8,0.83
in-276ee08934e98ebb,,use SQL,Hard,Apply,0.724,Medium High,LLM,0.69,0.95
in-276ee08934e98ebb,,transform data with modern data transformation tools,Hard,Apply,0.614,Medium,LLM,0.71,0.95
in-276ee08934e98ebb,,use cloud platforms,Hard,Apply,0.737,Medium High,LLM,0.77,0.95
in-276ee08934e98ebb,,write complex SQL queries,Hard,Create,0.736,Medium High,LLM,0.77,0.95
in-276ee08934e98ebb,,manage stored procedures,Hard,Apply,0.744,Medium High,LLM,0.82,0.95
in-276ee08934e98ebb,,manage views,Hard,Apply,1.0,Very High,BERT+LLM,0.79,1.21
in-276ee08934e98ebb,,build compelling data visualizations,Hard,Create,1.0,Very High,BERT+LLM,0.85,1.24
in-276ee08934e98ebb,,"build dashboards using Tableau, Power BI, or Looker",Hard,Create,0.736,Medium High,LLM,0.77,0.95
in-276ee08934e98ebb,,communicate complex technical concepts to non-technical audiences,Soft,N/A,0.774,Medium High,BERT+LLM,0.84,1.2
in-276ee08934e98ebb,,design real-time analytics solutions,Hard,Create,0.749,Medium High,LLM,0.85,0.95
in-276ee08934e98ebb,,maintain real-time analytics solutions,Hard,Analyze,0.751,Medium High,LLM,0.86,0.95
in-276ee08934e98ebb,,dashboards,Hard,Apply,0.516,Medium Low,BERT (standalone),0.9,0.86
in-276ee08934e98ebb,,communication skills,Soft,N/A,0.708,Medium High,BERT (standalone),0.89,0.86
in-bf3ed04209f3521f,,provide administrative support,Soft,N/A,0.906,Very High,BERT+LLM,0.89,1.27
in-bf3ed04209f3521f,,ensure smooth office operation,Soft,N/A,0.702,Medium High,LLM,0.8,0.99
in-bf3ed04209f3521f,,ensure the smooth operation of our office.,Hard,Analyze,0.524,Medium Low,BERT (standalone),0.75,0.89
in-284aea3683ea74a5,,manage construction elements,Hard,Create,0.601,Medium,LLM,0.86,0.9
in-284aea3683ea74a5,,oversee construction projects,Hard,Create,0.602,Medium,LLM,0.87,0.9
in-909049f1b02d23f6,,work with CGP group members,Soft,N/A,0.628,Medium,LLM,0.74,0.9
in-909049f1b02d23f6,,work with company's IT team members,Soft,N/A,0.657,Medium,LLM,0.75,0.9
in-909049f1b02d23f6,,work with Canadian government members,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-a5a2f0a9ae95c4fc,,determine data usability,Hard,Apply,0.628,Medium,LLM,0.82,0.99
in-a5a2f0a9ae95c4fc,,support development of new products,Soft,N/A,0.84,High,BERT+LLM,0.78,1.26
in-a5a2f0a9ae95c4fc,,determine data usability for client -focused use cases,Hard,Apply,0.689,Medium,BERT (standalone),0.78,0.89
in-0dc791c560d5bccc,,create a great place to work,Soft,N/A,0.625,Medium,LLM,0.72,0.9
in-57d70c0fd3accddf,,manage Asia Partners organization,Soft,N/A,0.637,Medium,LLM,0.83,0.94
in-57d70c0fd3accddf,,drive increased revenue growth,Soft,N/A,0.663,Medium,LLM,0.8,0.94
in-57d70c0fd3accddf,,oversee Asia Account Management team,Soft,N/A,0.69,Medium,LLM,0.79,0.94
in-57d70c0fd3accddf,,partner and align with Product Leadership,Soft,N/A,0.558,Medium Low,BERT+LLM,0.79,0.94
in-57d70c0fd3accddf,,devise strategies for successful partnerships,Soft,N/A,0.669,Medium,LLM,0.85,0.94
in-57d70c0fd3accddf,,lead execution of Asia Partners strategy,Soft,N/A,0.818,High,BERT+LLM,0.78,1.22
in-57d70c0fd3accddf,,maximize current and future Partnership solutions,Soft,N/A,0.769,Medium High,BERT+LLM,0.84,1.19
in-57d70c0fd3accddf,,create Account Plans for Top Partners,Soft,N/A,0.628,Medium,LLM,0.76,0.94
in-57d70c0fd3accddf,,grow partner revenue across Asia Tiered Partner Accounts,Soft,N/A,0.65,Medium,LLM,0.71,0.94
in-57d70c0fd3accddf,,ensure partner agreements go through appropriate governance channel,Soft,N/A,0.666,Medium,LLM,0.83,0.94
in-57d70c0fd3accddf,,drive increased,Hard,Apply,0.387,Very Low,BERT (standalone),0.81,0.84
in-57d70c0fd3accddf,,Partner,Hard,Apply,0.313,Very Low,BERT (standalone),0.81,0.84
in-57d70c0fd3accddf,,devise strategies,Hard,Create,0.66,Medium,BERT (standalone),0.84,0.84
in-57d70c0fd3accddf,,accountability for successful partnerships,Hard,Apply,0.507,Medium Low,BERT (standalone),0.89,0.84
in-57d70c0fd3accddf,,maximize current,Hard,Apply,0.497,Low,BERT (standalone),0.83,0.84
in-57d70c0fd3accddf,,growing partner revenue,Hard,Apply,0.492,Low,BERT (standalone),0.81,0.84
in-cc581bbc4af0a4d6,,drive closure of penetration testing findings,Hard,Evaluate,1.0,Very High,BERT+LLM,0.81,1.4
in-f4cb82c95e7214be,,encourage participation,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-f4cb82c95e7214be,,share information,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-f4cb82c95e7214be,,share ideas,Soft,N/A,0.629,Medium,LLM,0.75,0.9
in-a93e82d899a04305,,deliver tailored ICT solutions,Hard,Apply,0.568,Medium Low,LLM,0.8,0.9
in-a93e82d899a04305,,enhance operational efficiency,Soft,N/A,0.647,Medium,LLM,0.88,0.9
in-a93e82d899a04305,,enhance governance,Soft,N/A,0.643,Medium,LLM,0.86,0.9
in-a93e82d899a04305,,enhance service delivery,Soft,N/A,0.639,Medium,LLM,0.82,0.9
in-a93e82d899a04305,,support procurement transformation initiative,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-edfabd3fa40a808b,,perform networking tasks,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.31
in-edfabd3fa40a808b,,ensure smooth operations,Soft,N/A,0.92,Very High,BERT+LLM,0.82,1.32
in-edfabd3fa40a808b,,work with networking team,Soft,N/A,0.984,Very High,BERT+LLM,0.77,1.03
in-2960eddc94b20bb2,,lead a team,Soft,N/A,0.648,Medium,LLM,0.69,0.9
in-2960eddc94b20bb2,,work with subcontract professionals,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-2960eddc94b20bb2,,manage acquisition process,Soft,N/A,0.613,Medium,LLM,0.84,0.9
in-2960eddc94b20bb2,,acquisition,Hard,Apply,0.289,Very Low,BERT (standalone),0.9,0.81
in-1449a508ca52e0cd,,organising files,Hard,Apply,0.632,Medium,LLM,0.83,1.0
in-1449a508ca52e0cd,,applying standardised naming conventions,Hard,Apply,1.0,Very High,BERT+LLM,0.88,1.3
in-1449a508ca52e0cd,,ensuring assets are correctly aligned to project coordinate systems,Hard,Apply,0.976,Very High,BERT+LLM,0.79,1.28
in-1449a508ca52e0cd,,preparing files for real-time workflows,Hard,Apply,0.63,Medium,LLM,0.81,1.0
in-1449a508ca52e0cd,,prepare these files,Hard,Apply,0.664,Medium,BERT (standalone),0.77,0.9
in-1449a508ca52e0cd,,organising them,Hard,Apply,0.518,Medium Low,BERT (standalone),0.81,0.9
in-7fd767baaf0bccff,,assess business performance,Hard,Evaluate,0.764,Medium High,LLM,0.85,1.01
in-7fd767baaf0bccff,,assess financial performance,Hard,Evaluate,1.0,Very High,BERT+LLM,0.88,1.29
in-7fd767baaf0bccff,,undertake complex data analysis,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.31
in-7fd767baaf0bccff,,identify strategic risks,Hard,Evaluate,1.0,Very High,BERT+LLM,0.82,1.32
in-7fd767baaf0bccff,,identify options for mitigation,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.28
in-7fd767baaf0bccff,,communicate complex issues orally,Soft,N/A,0.828,High,BERT+LLM,0.83,1.28
in-7fd767baaf0bccff,,communicate complex issues in writing,Soft,N/A,0.715,Medium High,LLM,0.8,1.01
in-7fd767baaf0bccff,,develop credible relationships with diverse stakeholders,Soft,N/A,0.957,Very High,LLM,0.86,1.28
in-7fd767baaf0bccff,,develop respected relationships with diverse stakeholders,Soft,N/A,1.0,Very High,BERT+LLM,0.87,1.3
in-7fd767baaf0bccff,,respond to changes in priorities,Soft,N/A,0.891,High,BERT+LLM,0.77,1.32
in-7fd767baaf0bccff,,respond to demands for work,Soft,N/A,0.814,High,BERT+LLM,0.74,1.28
in-7fd767baaf0bccff,,undertake effective risk management,Soft,N/A,1.0,Very High,BERT+LLM,0.84,1.31
in-7fd767baaf0bccff,,generate new ways for assessing performance,Soft,N/A,0.906,Very High,LLM,0.79,1.29
in-7fd767baaf0bccff,,adopt creative ways for assessing performance,Soft,N/A,0.852,High,BERT+LLM,0.81,1.3
in-7fd767baaf0bccff,,brief Ministers,Soft,N/A,0.717,Medium High,LLM,0.81,1.01
in-7fd767baaf0bccff,,brief Cabinet/Select Committees,Soft,N/A,0.729,Medium High,LLM,0.89,1.01
in-7fd767baaf0bccff,,share knowledge within the team,Soft,N/A,0.74,Medium High,LLM,0.76,1.01
in-7fd767baaf0bccff,,share expertise within the team,Soft,N/A,0.74,Medium High,LLM,0.76,1.01
in-7fd767baaf0bccff,,coach others,Soft,N/A,0.71,Medium High,LLM,0.77,1.01
in-7fd767baaf0bccff,,mentor others,Soft,N/A,0.712,Medium High,LLM,0.78,1.01
in-7fd767baaf0bccff,,Assess business,Hard,Evaluate,0.709,Medium High,BERT (standalone),0.81,0.91
in-7fd767baaf0bccff,,Clearly,Hard,Apply,0.532,Medium Low,BERT (standalone),0.81,0.91
in-7fd767baaf0bccff,,Develop credible,Hard,Create,0.709,Medium High,BERT (standalone),0.83,0.91
in-7fd767baaf0bccff,,flexible,Soft,N/A,0.728,Medium High,BERT (standalone),0.84,0.91
in-7fd767baaf0bccff,,Generate,Hard,Create,0.661,Medium,BERT (standalone),0.84,0.91
in-7fd767baaf0bccff,,adopt new,Hard,Apply,0.49,Low,BERT (standalone),0.72,0.91
in-8548b0597f7e73f4,,provide L3 support for production incidents,Hard,Evaluate,1.0,Very High,BERT+LLM,0.8,1.42
in-23b58a1b63ff95f3,,solve complex technical challenges,Soft,N/A,0.818,High,BERT+LLM,0.84,1.26
in-23b58a1b63ff95f3,,shape innovative solutions,Soft,N/A,0.665,Medium,LLM,0.84,0.98
in-23b58a1b63ff95f3,,dig into systems,Hard,Apply,0.959,Very High,BERT+LLM,0.76,1.24
in-23b58a1b63ff95f3,,hands,Hard,Apply,0.51,Medium Low,BERT (standalone),0.75,0.88
in-23b58a1b63ff95f3,,-on,Hard,Apply,0.494,Low,BERT (standalone),0.69,0.88
in-23b58a1b63ff95f3,,shaping innovative solutions,Hard,Apply,0.524,Medium Low,BERT (standalone),0.86,0.88
in-756ed073383e9b93,,build software,Hard,Create,0.701,Medium High,LLM,0.8,0.9
in-756ed073383e9b93,,transform financial institutions,Soft,N/A,0.621,Medium,LLM,0.9,0.9
in-756ed073383e9b93,,fight financial crime,Soft,N/A,0.607,Medium,LLM,0.79,0.9
in-ad97db3183f887b0,,collaborate with performance marketing,Soft,N/A,0.841,High,BERT+LLM,0.86,1.29
in-ad97db3183f887b0,,write persuasive copy,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.16
in-ad97db3183f887b0,,optimize for high CTRs,Hard,Evaluate,1.0,Very High,BERT+LLM,0.75,1.3
in-ad97db3183f887b0,,optimize for low cost-per-lead,Hard,Evaluate,0.808,High,BERT+LLM,0.77,1.0
in-ad97db3183f887b0,,develop digital ad content,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.28
in-ad97db3183f887b0,,conceptualize webinar content,Hard,Apply,0.639,Medium,LLM,0.87,1.0
in-ad97db3183f887b0,,produce webinar content,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.29
in-ad97db3183f887b0,,turn content leads CRM nurturing conversions.,Hard,Apply,0.529,Medium Low,BERT (standalone),0.8,0.9
in-ad97db3183f887b0,,conversion -led copy,Hard,Apply,0.528,Medium Low,BERT (standalone),0.78,0.9
in-ad97db3183f887b0,,Conceptualize,Hard,Apply,0.542,Medium Low,BERT (standalone),0.9,0.9
in-4ca6bfc26129efd5,,prioritise accessibility,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-4ca6bfc26129efd5,,prioritise inclusivity,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-938727076eb13d18,,collaborate with cross-functional team,Soft,N/A,0.672,Medium,LLM,0.86,0.9
in-938727076eb13d18,,establish content vertical,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-938727076eb13d18,,scale content vertical,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-938727076eb13d18,,collaborating with a,Hard,Apply,0.454,Low,BERT (standalone),0.78,0.81
in-938727076eb13d18,,establish,Hard,Apply,0.396,Very Low,BERT (standalone),0.87,0.81
